K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.18,KAB. PIDIE JAYA,,,8,0,222,"939,004","UU No. 7/2007.
Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.18.01,,,,1Meureudu,-,30,,Semula wil. Kab. Pidie
11.18.01.2001,,,,,,1 Meunasah Balek,,
11.18.01.2002,,,,,,2 Kota Meureudu,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.01.2003,,,,,,3 Mesjid Tuha,,
11.18.01.2004,,,,,,4 Rungkom,,
11.18.01.2005,,,,,,5 Blang Awe,,
11.18.01.2006,,,,,,6 Manyang Lancok,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.01.2007,,,,,,7 Manyang Cut,,
11.18.01.2008,,,,,,8 Beurawang,,
11.18.01.2009,,,,,,9 Rhieng Blang,,"Perbaikan nama desa semula Rhing Blang menjadi Rhieng Blang,
sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.01.2010,,,,,,10 Rhieng Krueng,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh.
Perbaikan nama desa semula Rhing Krueng menjadi Rhieng Krueng,
sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.01.2011,,,,,,11 Rhieng Mancang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh.
Perbaikan nama desa semula Rhing Mancang menjadi Rhieng
Mancang, sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.01.2012,,,,,,12 Meunasah Lhok,,
11.18.01.2013,,,,,,13 Meuraksa,,
11.18.01.2014,,,,,,14 Pulo U,,
11.18.01.2015,,,,,,15 Geuleudah,,
11.18.01.2016,,,,,,16 Dayah Timu,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.01.2017,,,,,,17 Bunot,,
11.18.01.2018,,,,,,18 Glumpang Tutong,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.01.2019,,,,,,19 Meunasah Hagu,,
11.18.01.2020,,,,,,20 Pohroh,,
,,,,,,,,
