Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
76.02.40022,Pulau Popoongan,,"02°27'35.66"" S 117°22'33.93"" T",BP
76.02.40023,Pulau Sabakkatang,,"02°13'18.99"" S 117°24'38.99"" T",BP
76.02.40024,Pulau Saboyang,,"02°21'33.99"" S 117°19'37.99"" T",BP
76.02.40025,Pulau Salissingang,,"02°18'54.54"" S 117°13'50.30"" T",BP
76.02.40026,Pulau Samataha,,"02°27'06.65"" S 117°19'25.98"" T",BP
76.02.40027,Pulau Seloang,,"02°27'06.79"" S 117°39'15.01"" T",BP
76.02.40028,Pulau Sumanga Kayyang,,"02°26'02.08"" S 117°23'57.50"" T",TBP
76.02.40029,Pulau Sumanga Marinni,,"02°25'17.75"" S 117°24'37.23"" T",TBP
76.02.40030,Pulau Taimanu Kasengkaang,,"02°27'52.81"" S 119°07'33.53"" T",TBP
76.02.40031,Pulau Tamemongga,,"02°19'43.80"" S 119°14'43.18"" T",
76.02.40032,Pulau Tanasi,,"02°27'54.45"" S 119°08'42.51"" T",TBP
76.02.40033,Pulau Tappilagaan,,"02°16'37.16"" S 117°39'41.67"" T",TBP
76.02.40034,Pulau Tasambela,,"02°17'19.80"" S 117°41'18.81"" T",TBP
76.02.40035,Pulau Tiporbakengkeng,,"02°28'19.17"" S 119°07'21.54"" T",TBP
76.02.40036,Pulau Topesse,,"01°56'03.55"" S 119°19'52.31"" T",TBP
76.02.40037,Pulau Ujung Sampaga,,"02°18'22.98"" S 119°07'55.25"" T",
76.04,KAB. POLEWALI MANDAR,10,,
76.04.40001,Pulau Aruang Nepo,,"03°28'05.76"" S 119°12'34.60"" T",
76.04.40002,Pulau Arung Buku,,"03°28'23.23"" S 119°13'09.28"" T",
76.04.40003,Pulau Battoa,,"03°28'35.00"" S 119°22'00.99"" T",BP
76.04.40004,Pulau Deadea,,"03°28'02.25"" S 119°22'31.56"" T",TBP
76.04.40005,Pulau Karemasang,,"03°28'21.48"" S 119°24'51.88"" T",BP
76.04.40006,Pulau Landea,,"03°28'08.00"" S 119°22'41.99"" T",TBP
76.04.40007,Pulau Panampeang,,"03°29'13.78"" S 119°21'27.70"" T",TBP
76.04.40008,Pulau Pasir Putih,,"03°29'21.00"" S 119°23'22.00"" T",BP
76.04.40009,Pulau Tangnga,,"03°28'14.99"" S 119°23'33.00"" T",BP
76.04.40010,Pulau Tarusan,,"03°27'35.39"" S 119°22'48.16"" T",TBP
76.05,KAB. MAJENE,1,,
76.05.40001,Pulau Taimanu'I,,"03°18'41.72"" S 118°50'53.08"" T",TBP
76.06,KAB. MAMUJU TENGAH,7,,
76.06.40001,Pulau Barrang,,"02°18'06.35"" S 119°08'48.37"" T",
76.06.40002,Pulau Bulu Rembu,,"02°05'50.71"" S 119°15'37.91"" T",
76.06.40003,Pulau Mess,,"02°04'10.88"" S 119°12'34.94"" T",
76.06.40004,Pulau Patulana,,"02°04'01.89"" S 119°12'41.62"" T",
76.06.40005,Pulau Sampaga Tua,,"02°17'47.67"" S 119°08'05.11"" T",
76.06.40006,Pulau Talinting,,"02°04'23.59"" S 119°12'46.50"" T",
76.06.40007,Pulau Ujung Karama,,"02°18'14.08"" S 119°08'06.54"" T",
