K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74.02.15.2006,,,,,,1 Lalonggowuna,,
74.02.15.2007,,,,,,2 Asao,,
,,,,,,Waworoda Jaya,,Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015.
,,,,,,Sanuanggamo,,Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015.
,,,,,,Puundombi,,"Perbaikan nama desa semula Puundopi menjadi Puundombi, sesuai:
Perda No. 4 Tahun 2020; dan
Surat Sekda Prov. Sultra No. 146.4/5106 tgl 15 September 2022.
Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015."
,,,,,,Ambopi,,Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015.
74.02.15.2012,,,,,,3 Andeposandu,,"Perbaikan nama desa semula Andeposunde menjadi Andeposandu,
sesuai:
Perda No. 4 Tahun 2020; dan
Surat Sekda Prov. Sultra No. 146.4/5106 tgl 15 September 2022."
74.02.15.2013,,,,,,4 Momea,,
,,,,,,Anggohu,,Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015.
,,,,,,Uluao,,"Perbaikan nama desa semula Olua Ao menjadi Uluao, sesuai:
Perda No. 4 Tahun 2020; dan
Surat Sekda Prov. Sultra No. 146.4/5106 tgl 15 September 2022.
Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015."
,,,,,,Nambeaboru,,"Pemekaran sebagian wil Desa Ambopa, Perda No. 7/2011.
Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015."
,,,,,,Olo Onua,,"Pemekaran sebagian wil Desa Puundombi, Perda No. 7/2011.
Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015."
74.02.15.2018,,,,,,5 Ambepulu,,"Pemekaran sebagian wil Desa Puosu, Perda No. 7/2011"
,,,,,,Barowila,,"Perda No. 7/2012.
Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015."
,,,,,,Andalambe,,"Perda No. 7/2012.
Menjadi wil. Kec. Tongauna Utara sesuai Perda No. 32 Tahun 2015."
74.02.16,,,,9Latoma,1,10,,
74.02.16.2001,,,,,,1 Latoma Jaya,,
74.02.16.2002,,,,,,2 Ambekaeri Utama,,
74.02.16.1003,,,,,1Waworaha,,,
74.02.16.2004,,,,,,3 Amboniki,,
74.02.16.2005,,,,,,4 Pinole,,
74.02.16.2006,,,,,,5 Nesowi,,
74.02.16.2007,,,,,,6 Wawolatoma,,
74.02.16.2008,,,,,,7 Andoluto,,
74.02.16.2009,,,,,,8 Lalowata,,
74.02.16.2010,,,,,,9 Titiowa,,"Perbaikan nama desa semula Titioa menjadi Titiowa, sesuai:
Perda No. 4 Tahun 2020; dan
Surat Sekda Prov. Sultra No. 146.4/5106 tgl 15 September 2022."
,,,,,,Wawolatoma,,
74.02.16.2012,,,,,,10 Angonga,,"Pemekaran sebagian wil Desa Pinole, Perda No. 7/2011"
,,,,,,Napooha,,Bergabung ke Desa Nesowi sesuai Perda No. 4 Tahun 2020.
,,,,,,,,
