K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Gampong Jawa,,
11.03.03.2064,,,,,,33 Gampong Baro,,
11.03.03.2065,,,,,,"34 SeuneubokTeungoh
P.Puntong",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,"Matang Rayeuk
(SMK)",,"Menjadi wil. Kec. Idi Timur, Qanun No. 5/2007"
11.03.03.2067,,,,,,35 Kuta Lawah,,Qanun No. 6/2007
11.03.04,,,,4Birem Bayeun,-,27,,
11.03.04.2001,,,,,,1 Jambo Labu,,
11.03.04.2002,,,,,,2 Alue Canang,,
11.03.04.2003,,,,,,3 Alue Drien,,
11.03.04.2004,,,,,,4 Buket Tiga,,
11.03.04.2005,,,,,,5 Benteng,,
11.03.04.2006,,,,,,6 Afeling II Bukit,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.03.04.2007,,,,,,7 Keumuneng Hulu,,
11.03.04.2008,,,,,,8 Peutow,,
11.03.04.2009,,,,,,9 Alue Buloh,,
11.03.04.2010,,,,,,10 Alue Teh,,
11.03.04.2011,,,,,,11 Paya Rambong,,
11.03.04.2012,,,,,,12 Alue Gadeng SA,,
11.03.04.2013,,,,,,13 Paya Tampah,,
11.03.04.2014,,,,,,14 Paya Bili Dua,,
11.03.04.2015,,,,,,15 Paya Bili Sa,,
11.03.04.2016,,,,,,16 Paya Peulawi,,
11.03.04.2017,,,,,,17 Keude Birem,,
11.03.04.2018,,,,,,18 Bayeun,,
11.03.04.2019,,,,,,19 Aramiyah,,
11.03.04.2020,,,,,,20 Blang Tualang,,
11.03.04.2021,,,,,,21 Buket Seuleumak,,
11.03.04.2022,,,,,,22 Birem Rayeuk,,
11.03.04.2023,,,,,,23 Alue Gadeng,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.03.04.2024,,,,,,24 Alue Gadeng Dua,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.03.04.2025,,,,,,25 Alue Sentang,,
11.03.04.2026,,,,,,26 Merbou Dua,,
11.03.04.2027,,,,,,27 Alue Nyamoek,,"Qanun No. 6/2007, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
,,,,,,,,
