K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.03.07.2011,,,,,,"11 Seumatang Muda
Itam",,
11.03.07.2012,,,,,,12 Lhok Dalam,,
11.03.07.2013,,,,,,13 Beusa Meuranoe,,
11.03.07.2014,,,,,,14 Bangka Rimung,,
11.03.07.2015,,,,,,15 Tanoh Rata,,
11.03.07.2016,,,,,,16 Bandrong,,
11.03.07.2017,,,,,,17 Blang Balok,,
11.03.07.2018,,,,,,18 Cot Muda Itam,,
11.03.07.2019,,,,,,19 Keumuneng,,
11.03.07.2020,,,,,,20 Kuala Leuge,,
11.03.07.2021,,,,,,21 Balee Buya,,
11.03.07.2022,,,,,,22 Alue Nibong,,
11.03.07.2023,,,,,,"23 Seuneubok
Peusangan",,
11.03.07.2024,,,,,,24 Seuneubok Aceh,,
11.03.07.2025,,,,,,25 Seuneubok Pidie,,
11.03.07.2026,,,,,,26 Dama Tutong,,
11.03.07.2027,,,,,,27 Matang Gleum,,
11.03.07.2028,,,,,,28 Lubok Pempeng,,
11.03.07.2029,,,,,,29 Buket Pala,,
11.03.07.2030,,,,,,30 Paya Kalui,,
11.03.07.2031,,,,,,31 Cek Mbon,,
11.03.07.2032,,,,,,32 Paya Meuligou,,
11.03.07.2033,,,,,,33 Blang Simpo,,
11.03.07.2034,,,,,,34 Blang Batee,,Qanun No. 6/2007
11.03.07.2035,,,,,,35 Matang Peulawi,,"Qanun No. 6/2007, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.03.07.2036,,,,,,36 Cot Geulumpang,,Qanun No. 6/2007
11.03.07.2037,,,,,,37 Alue Rambong,,Qanun No. 6/2007
11.03.07.2038,,,,,,38 Cot Keh,,Qanun No. 6/2007
11.03.08,,,,8Rantau Selamat,-,14,,
11.03.08.2001,,,,,,1 Bayeun,,
11.03.08.2002,,,,,,2 Rantau Panjang,,
11.03.08.2003,,,,,,3 Alue Raya,,
11.03.08.2004,,,,,,4 Alue Kumba,,
11.03.08.2005,,,,,,5 Seuneubok Dalam,,
11.03.08.2006,,,,,,6 Alue Seuleumak,,
11.03.08.2007,,,,,,7 Sarah Kayee,,
11.03.08.2008,,,,,,8 Damar Siput,,
,,,,,,,,
