K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,,,
,,,,Simanindo,,,,"Menjadi wil Kab. Samosir, UU No. 36/2003"
,,,,,,,,
12.12.19,,,,11Sigumpar,1,9,,
12.12.19.2001,,,,,,1 Marsangap,,Semula wil. Kec. Silaen
12.12.19.2002,,,,,,2 Nauli,,Semula wil. Kec. Silaen
12.12.19.2003,,,,,,3 Situa-tua,,Semula wil. Kec. Silaen
12.12.19.2004,,,,,,4 Sigumpar,,Semula wil. Kec. Silaen
12.12.19.2005,,,,,,5 Maju,,Semula wil. Kec. Silaen
12.12.19.2006,,,,,,6 Dolok Jior,,"Semula wil. Kec. Silaen, Perbaikan nama Surat Bupati
No.413/604/DPMDP-PA/2017 tgl 3 Agustus 2017 hal Usul Perbaikan
Nama Desa dan BA No. 2826.a/BP/2017 Rapat Penyusunan dan
Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.12.19.1007,,,,,1Sigumpar Dangsina,,,Semula wil. Kec. Silaen
12.12.19.2008,,,,,,7 Sigumpar Julu,,Semula wil. Kec. Silaen
12.12.19.2009,,,,,,8 Sigumpar Barat,,Perda No. 3/2008
12.12.19.2010,,,,,,9 Banua Huta,,Perda No. 3/2008
12.12.20,,,,12Siantar Narumonda,-,14,,Perda No. 17/2006
12.12.20.2001,,,,,,1 Narumonda I,,Semula wil. Kec. Porsea
12.12.20.2002,,,,,,2 Narumonda II,,Semula wil. Kec. Porsea
12.12.20.2003,,,,,,3 Narumonda III,,Semula wil. Kec. Porsea
12.12.20.2004,,,,,,4 Narumonda IV,,Semula wil. Kec. Porsea
12.12.20.2005,,,,,,5 Narumonda V,,Semula wil. Kec. Porsea
12.12.20.2006,,,,,,6 Narumonda VI,,Semula wil. Kec. Porsea
12.12.20.2007,,,,,,7 Narumonda VII,,Semula wil. Kec. Porsea
12.12.20.2008,,,,,,8 Narumonda VIII,,Semula wil. Kec. Porsea
12.12.20.2009,,,,,,9 Siantar Sitio Tio,,Semula wil. Kec. Porsea
12.12.20.2010,,,,,,10 Siantar Dangsina,,Semula wil Kec. Porsea
12.12.20.2011,,,,,,11 Siantar Tonga-tonga I,,Semula wil. Kec. Porsea
12.12.20.2012,,,,,,"12 Siantar Tonga-Tonga
II",,Semula wil Kec. Porsea
12.12.20.2013,,,,,,13 Siantar Sigordang,,Semula wil. Kec. Porsea
12.12.20.2014,,,,,,"14 Siantar Tonga-Tonga
III",,"Pemekaran sebagian Desa Siantar Tonga-Tonga I, Perda No. 4/2009"
12.12.21,,,,13Nassau,-,10,,Perda No. 17/2006
12.12.21.2001,,,,,,1 Lumban Rau Tengah,,Semula wil. Kec. Habinsaran
12.12.21.2002,,,,,,2 Lumban Rau Timur,,Semula wil. Kec. Habinsaran
12.12.21.2003,,,,,,3 Lumban Rau Utara,,Semula wil. Kec. Habinsaran
12.12.21.2004,,,,,,4 Sipagabu,,Semula wil. Kec. Habinsaran
12.12.21.2005,,,,,,5 Napajoring,,Semula wil. Kec. Habinsaran
12.12.21.2006,,,,,,6 Liat Tondung,,Perda No. 3/2008
,,,,,,,,
