K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,Sukadana,,,,"Menjadi wil. Kab. Kayong Utara, UU No.6 / 2007"
,,,,,,Sutera,,
,,,,,,Pangkalan Buton,,
,,,,,,Sejahtera,,
,,,,,,Simpang Tiga,,
,,,,,,Benawai Agung,,
,,,,,,Harapan Mulia,,
61.04.07,,,,6Sungai Laur,-,19,,
61.04.07.2001,,,,,,1 Riam Bunut,,
61.04.07.2002,,,,,,2 Sempurna,,
61.04.07.2003,,,,,,3 Bengaras,,
61.04.07.2004,,,,,,4 Sepotong,,
61.04.07.2005,,,,,,5 Sukaramai,,
61.04.07.2006,,,,,,6 Tanjung Beringin,,
61.04.07.2007,,,,,,7 Harapan Baru,,PMD
61.04.07.2008,,,,,,8 Randau Limat,,PMD
61.04.07.2009,,,,,,9 Bayun Sari,,PMD
61.04.07.2010,,,,,,10 Teluk Bayur,,PMD
61.04.07.2011,,,,,,11 Tanjung Maju,,PMD
61.04.07.2012,,,,,,12 Sungai Daka,,PMD
61.04.07.2013,,,,,,13 Mekar Harapan,,PMD
61.04.07.2014,,,,,,14 Sinar Kuri,,PMD
61.04.07.2015,,,,,,15 Selangkut Raya,,PMD
61.04.07.2016,,,,,,16 Lanjut Mekar Sari,,PMD
61.04.07.2017,,,,,,17 Kepari,,"Perda No. 14/2009, PMD"
61.04.07.2018,,,,,,18 Teluk Mutiara,,"Perda No. 14/2009, PMD"
61.04.07.2019,,,,,,19 Merabu Jaya,,"Pemekaran sebagian wil Desa Randau Limat, Perda No. 16/2012"
61.04.08,,,,7Simpang Hulu,-,15,,
61.04.08.2001,,,,,,1 Balai Pinang,,
61.04.08.2002,,,,,,2 Semandang Kiri,,
61.04.08.2003,,,,,,3 Kualan Hulu,,
,,,,,,Semandang Kanan,,"Menjadi wil. Kec. Simpang Dua, Perda No. 10/2003"
61.04.08.2005,,,,,,4 Semandang Hulu,,
61.04.08.2006,,,,,,5 Merawa,,
,,,,,,Mekar Raya,,"Menjadi wil. Kec. Simpang Dua, Perda No. 10/2003"
,,,,,,Gema,,"Menjadi wil. Kec. Simpang Dua, Perda No. 10/2003"
61.04.08.2009,,,,,,6 Kualan Tengah,,
61.04.08.2010,,,,,,7 Kualan Hilir,,
61.04.08.2011,,,,,,8 Sekucing Labai,,
61.04.08.2012,,,,,,9 Paoh Concong,,PMD
