K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,Sapan,,,
,,,,,,Sarambu,,
,,,,,,Rante Uma,,
,,,,,,Talimbangan,,
,,,,,,Pulu'-pulu,,
,,,,,,Paonganan,,
,,,,,,Parandangan,,
,,,,,,Roroan Bara-bara,,
,,,,,,Pangkung Batu,,
,,,,,,Pangkoroan Manuk,,
,,,,,,Batu Basa,,
,,,,,,Ponglu,,
,,,,Baruppu,,,,"Menjadi wil. Kab. Toraja Utara, UU. No. 28/2008"
,,,,,,Baruppu Utara,,
,,,,,Baruppu Selatan,,,
,,,,,,Barupu Benteng Batu,,
,,,,,,Baruppu Parodo,,
73.18.27,,,,11Makale Utara,5,-,,Perda No.8/2004
73.18.27.1001,,,,,1Tambunan,,,Semula wil Kec. Makale
73.18.27.1002,,,,,2Sarira,,,Semula wil Kec. Makale
73.18.27.1003,,,,,3Bungin,,,Semula wil Kec. Makale
73.18.27.1004,,,,,4Lion Tondok Iring,,,Perda No. 5/2005
73.18.27.1005,,,,,5Lemo,,,Perda No. 5/2005
73.18.28,,,,12Mappak,1,5,,Perda No.6/2005
73.18.28.2001,,,,,,1 Tanete,,Semula wil. Kec. Simbuang
73.18.28.2002,,,,,,2 Dewata,,Semula wil. Kec. Simbuang
73.18.28.2003,,,,,,3 Miallo,,Semula wil. Kec. Simbuang
73.18.28.1004,,,,,1Kondodewata,,,Perda No. 5/2005
73.18.28.2005,,,,,,4 Sangpeparikan,,"Perda No. 5/2005, Koreksi nama 'Sengpepoarikan' Srt Ditjen BPD No
140/5118/BPD tgl 18 Juli 2019"
73.18.28.2006,,,,,,5 Butang,,Perda No. 5/2005
73.18.29,,,,13Makale Selatan,4,4,,Perda No.8/2004
73.18.29.1001,,,,,1Tiromanda,,,Semula wil Kec. Makale
73.18.29.1002,,,,,2Sandabilik,,,Perda No. 5/2005
73.18.29.1003,,,,,3Tosapan,,,Semula wil. Kec. Makale
73.18.29.1004,,,,,4Pasang,,,Perda No. 5/2005
73.18.29.2005,,,,,,1 Randan Batu,,Perda No. 5/2005
73.18.29.2006,,,,,,2 Patekke,,"Perbaikan nama desa sesuai Surat Pemkab No. 410/03/BPMPL/IV/2016
tgl 13 April 2016 perihal data nama dan kode desa"
73.18.29.2007,,,,,,3 Pa'buaran,,Semula wil. Kec. Makale
,,,,,,,,
