K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72,SULAWESI TENGAH,,,,,,,
72.10,KAB. SIGI,,,15,0,176,"5.225,435","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
72.10.01,,,,1Sigi Biromaru,-,17,,Semula wil. Kab. Donggala
72.10.01.2001,,,,,,1 Sidondo II,,
72.10.01.2002,,,,,,2 Sidondo I,,
72.10.01.2003,,,,,,3 Bora,,
72.10.01.2004,,,,,,4 Watunonju,,
72.10.01.2005,,,,,,5 Olobuju,,
72.10.01.2006,,,,,,6 Soulowe,,
72.10.01.2007,,,,,,7 Sidera,,
72.10.01.2008,,,,,,8 Jono Oge,,
72.10.01.2009,,,,,,9 Kalukubula,,
72.10.01.2010,,,,,,10 Lolu,,
72.10.01.2011,,,,,,11 Pombewe,,
72.10.01.2012,,,,,,12 Loru,,
72.10.01.2013,,,,,,13 Mpanau,,
72.10.01.2014,,,,,,14 Ngatabaru,,
72.10.01.2015,,,,,,15 Maranatha,,
72.10.01.2016,,,,,,16 Sidondo III,,
72.10.01.2017,,,,,,17 Sidondo IV,,
72.10.02,,,,2Palolo,-,22,,Semula wil. Kab. Donggala
72.10.02.2001,,,,,,1 Bobo,,
72.10.02.2002,,,,,,2 Bunga,,
72.10.02.2003,,,,,,3 Kapirowe,,
72.10.02.2004,,,,,,4 Makmur,,
72.10.02.2005,,,,,,5 Berdikari,,
72.10.02.2006,,,,,,6 Patimbe,,
72.10.02.2007,,,,,,7 Ampera,,
72.10.02.2008,,,,,,8 Rejeki,,
72.10.02.2009,,,,,,9 Sintuwu,,
72.10.02.2010,,,,,,10 Sigimpu,,
72.10.02.2011,,,,,,11 Bakubakulu,,
72.10.02.2012,,,,,,12 Bahagia,,
72.10.02.2013,,,,,,13 Rahmat,,
72.10.02.2014,,,,,,14 Tanah Harapan,,
72.10.02.2015,,,,,,15 Ranteleda,,
72.10.02.2016,,,,,,16 Tongoa,,
,,,,,,,,
