Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.03.40029,Pulau Batucina,,"02°28'59.13"" U 108°56'13.63"" T",TBP
21.03.40030,Pulau Batugedung,,"03°35'01.03"" U 108°05'13.25"" T",TBP
21.03.40031,Pulau Batuimung,,"04°37'39.00"" U 107°58'18.00"" T",TBP
21.03.40032,Pulau Batukurung Besar,,"03°38'39.99"" U 108°11'38.00"" T",TBP
21.03.40033,Pulau Batukurung Kecil,,"03°38'55.00"" U 108°11'52.00"" T",TBP
21.03.40034,Pulau Batunekgemuk,,"02°44'44.94"" U 108°55'19.60"" T",TBP
21.03.40035,Pulau Batunekgemuk Kecil,,"02°44'45.80"" U 108°55'21.29"" T",TBP
21.03.40036,Pulau Batunekraga,,"02°45'20.96"" U 108°55'46.53"" T",TBP
21.03.40037,Pulau Baturakit,,"03°41'42.88"" U 108°02'15.86"" T",TBP
21.03.40038,Pulau Baturakitsetai,,"03°37'29.46"" U 108°08'00.26"" T",TBP
21.03.40039,Pulau Baturamai,,"03°44'16.34"" U 108°23'08.13"" T",TBP
21.03.40040,Pulau Baturaya,,"03°03'28.73"" U 108°52'43.77"" T",TBP
21.03.40041,Pulau Batusawak,,"02°45'54.51"" U 108°55'33.16"" T",TBP
21.03.40042,Pulau Batusawak Kecil,,"02°46'09.01"" U 108°55'32.63"" T",TBP
21.03.40043,Pulau Besar,,"02°29'34.00"" U 108°59'31.99"" T",TBP
21.03.40044,Pulau Binjai,,"03°49'06.20"" U 108°13'54.98"" T",TBP
21.03.40045,Pulau Buaya,,"04°10'18.21"" U 108°13'19.06"" T",TBP
21.03.40046,Pulau Buaya,,"04°11'43.26"" U 108°13'59.48"" T",
21.03.40047,Pulau Buluh,,"03°37'01.99"" U 108°02'37.00"" T",TBP
21.03.40048,Pulau Bunga,,"04°09'11.00"" U 108°06'55.00"" T",TBP
21.03.40049,Pulau Bungin,,"02°37'07.00"" U 109°08'12.99"" T",TBP
21.03.40050,Pulau Bunguran,,"03°54'41.00"" U 108°14'33.00"" T",BP
21.03.40051,Pulau Burung,,"03°02'58.99"" U 108°52'09.99"" T",TBP
21.03.40052,Pulau Burung,,"03°41'48.99"" U 108°02'12.99"" T",TBP
21.03.40053,Pulau Busungalung,,"02°44'58.99"" U 108°51'20.00"" T",TBP
21.03.40054,Pulau Buton,,"04°04'36.99"" U 108°01'14.99"" T",TBP
21.03.40055,Pulau Datukserasan,,"02°29'37.95"" U 108°59'52.25"" T",TBP
21.03.40056,Pulau Genting,,"02°32'26.00"" U 109°08'26.99"" T",TBP
21.03.40057,Pulau Genting,,"03°34'43.00"" U 108°05'08.00"" T",TBP
21.03.40058,Pulau Harapan,,"04°04'41.00"" U 108°16'16.00"" T",TBP
21.03.40059,Pulau Jalik,,"03°51'49.99"" U 108°00'08.00"" T",TBP
21.03.40060,Pulau Jantai,,"03°46'08.73"" U 108°23'49.89"" T",TBP
21.03.40061,Pulau Jelagu,,"03°03'10.00"" U 108°51'23.00"" T",TBP
21.03.40062,Pulau Jelagu Kecil,,"03°03'06.99"" U 108°51'25.52"" T",TBP
21.03.40063,Pulau Jelu,,"02°29'30.99"" U 109°02'57.99"" T",TBP
21.03.40064,Pulau Jepu,,"02°44'39.99"" U 108°50'55.00"" T",BP
21.03.40065,Pulau Kambing,,"04°04'54.99"" U 108°16'23.99"" T",BP
21.03.40066,Pulau Karanghaji,,"02°27'46.97"" U 108°58'55.31"" T",TBP
21.03.40067,Pulau Karangsenerung,,"02°16'54.86"" U 109°00'24.63"" T",TBP
21.03.40068,Pulau Kedunung,,"03°48'26.37"" U 108°00'18.47"" T",TBP
