K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.78.22.1002,,,,,2Menanggal,,,
35.78.22.1003,,,,,3Dukuh Menanggal,,,
35.78.22.1004,,,,,4Ketintang,,,Perda No. 20/2014
35.78.23,,,,23Jambangan,4,-,,
35.78.23.1001,,,,,1Jambangan,,,
35.78.23.1002,,,,,2Karah,,,
35.78.23.1003,,,,,3Kebonsari,,,
35.78.23.1004,,,,,4Pagesangan,,,
35.78.24,,,,24Tenggilis Mejoyo,4,-,,
35.78.24.1001,,,,,1Kutisari,,,
35.78.24.1002,,,,,2Kendangsari,,,
35.78.24.1003,,,,,3Tenggilis Mejoyo,,,"Perbaikan nama kelurahan semula Tengilis Mejoyo menjadi Tenggilis
Mejoyo sesuai Surat Walikota Surabaya No. 118/12178/436.1.1/2022
Tanggal 15 Juli 2022."
35.78.24.1004,,,,,4Panjang Jiwo,,,Penggabungan Kel. Panjang Jiwo & Kel. Prapen Perda No. 12/2013
,,,,,Prapen,,,Bergabung dengan Kel. Panjang Jiwo Perda No. 12/2013
35.78.25,,,,25Gunung Anyar,4,-,,
35.78.25.1001,,,,,1Gunung Anyar,,,
35.78.25.1002,,,,,2Rungkut Tengah,,,
35.78.25.1003,,,,,3Rungkut Menanggal,,,
35.78.25.1004,,,,,"4Gunung Anyar
Tambak",,,
35.78.26,,,,26Mulyorejo,6,-,,
35.78.26.1001,,,,,1Mulyorejo,,,
35.78.26.1002,,,,,2Manyar Sabrangan,,,
35.78.26.1003,,,,,"3Kejawan Putih
Tambak",,,"Perbaikan nama kelurahan semula Kejawaan Putih Tambak menjadi
Kejawan Putih Tambak sesuai Surat Walikota Surabaya No.
118/12178/436.1.1/2022 Tanggal 15 Juli 2022."
35.78.26.1004,,,,,4Kalisari,,,
35.78.26.1005,,,,,5Dukuh Sutorejo,,,
35.78.26.1006,,,,,6Kalijudan,,,
35.78.27,,,,27Sukomanunggal,6,-,,
35.78.27.1001,,,,,1Sukomanunggal,,,
35.78.27.1002,,,,,2Tanjungsari,,,
35.78.27.1003,,,,,3Sonokwijenan,,,
35.78.27.1004,,,,,4Putat Gede,,,
35.78.27.1005,,,,,5Simomulyo,,,
35.78.27.1006,,,,,6Simomulyo Baru,,,Pemekaran Kel. Perda No. 6/2009
35.78.28,,,,28Asem Rowo,3,-,,
35.78.28.1001,,,,,1Asem Rowo,,,
35.78.28.1002,,,,,2Genting Kalianak,,,Penggabungan Kel. Genting & Kel. Kalianak Perda No. 12/2013
,,,,,,,,
