K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19,KEPULAUAN BANGKA BELITUNG,,,,,,,
19.71,KOTA PANGKAL PINANG,,,7,42,0,"104,542","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
19.71.01,,,,1Bukit Intan,7,-,,"Perbaikan nama kec. semula Bukitintan menjadi Bukit Intan, sesuai:
Perda No. 02 Tahun 2011;
Surat Sekda Prov. Kep. Babel No. 120/03/03.a/1 tgl 31 Agustus 2022;
dan
Surat Walikota Pangkalpinang No. 140/406/PEM/SETDA/VIII/2022 tgl 25
Agustus 2022."
,,,,,Bukitintan,,,"Menjadi wil Kec. Girimaya, Perda No. 2/2011"
,,,,,Bukitbesar,,,"Menjadi wil Kec. Girimaya, Perda No. 2/2011"
,,,,,Semabung Baru,,,"Menjadi wil Kec. Girimaya, Perda No. 2/2011"
19.71.01.1004,,,,,1Semabung Lama,,,
,,,,,Sriwijaya,,,"Menjadi wil Kec. Girimaya, Perda No. 2/2011"
19.71.01.1006,,,,,2Bacang,,,
19.71.01.1007,,,,,3Air Itam,,,
19.71.01.1008,,,,,4Pasir Putih,,,"Semula wil Kec. Rangkui, Perda No. 2/2011"
19.71.01.1009,,,,,5Temberan,,,"Pemekaran sebagian Kel. Air Itam, Perda No. 2/2011"
19.71.01.1010,,,,,6Sinar Bulan,,,"Pemekaran sebagian Kel. Air Itam, Perda No. 2/2011"
19.71.01.1011,,,,,7Air Mawar,,,"Pemekaran sebagian Kel. Bacang, Kel Semabung Lama dan Kel. Pasir
Putih, Perda No. 2/2011"
19.71.02,,,,2Taman Sari,5,-,,
19.71.02.1001,,,,,1Opas Indah,,,
19.71.02.1002,,,,,2Gedung Nasional,,,
19.71.02.1003,,,,,3Batin Tikal,,,
19.71.02.1004,,,,,4Rawa Bangun,,,
19.71.02.1005,,,,,5Kejaksaan,,,"Semula wil Kec. Gerunggang, Perda No. 2/2011"
19.71.03,,,,3Pangkal Balam,5,-,,
,,,,,Selindung Baru,,,"Menjadi wil Kec. Gabek, Perda No. 2/2011"
,,,,,Gabek Satu,,,"Menjadi wil Kec. Gabek, Perda No. 2/2011"
,,,,,Gabek Dua,,,"Menjadi wil Kec. Gabek, Perda No. 2/2011"
19.71.03.1004,,,,,1Pasir Garam,,,
19.71.03.1005,,,,,2Lontong Pancur,,,
19.71.03.1006,,,,,3Ketapang,,,
19.71.03.1007,,,,,4Ampui,,,
19.71.03.1008,,,,,5Rejosari,,,"Perbaikan nama kel. semula Rejo Sari menjadi Rejosari, sesuai:
Perda No. 02 Tahun 2011;
Surat Sekda Prov. Kep. Babel No. 120/03/03.a/1 tgl 31 Agustus 2022;
dan
Surat Walikota Pangkalpinang No. 140/406/PEM/SETDA/VIII/2022 tgl 25
Agustus 2022."
