K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Jayagiri,,
,,,,,,Cibodas,,
,,,,,,Langensari,,
,,,,,,Mekarsari,,
,,,,,,Cibogo,,
,,,,,,Sukajaya,,
,,,,,,Suntenjaya,,
,,,,,,Wangunharja,,
,,,,,,Wangunsari,,
,,,,Cisarua,,,,"Menjadi wil. Kab. Bandung Barat, UU No. 12/2007"
,,,,,,Jambudipa,,
,,,,,,Padaasih,,
,,,,,,Pasirhalang,,
,,,,,,Pasirlangu,,
,,,,,,Cipada,,
,,,,,,Kertawangi,,
,,,,,,Tugumukti,,
,,,,,,Sadangmekar,,
,,,,Paropong,,,,"Menjadi wil. Kab. Bandung Barat, UU No. 12/2007"
,,,,,,Karyawangi,,
,,,,,,Cihanjuang,,
,,,,,,Cihanjuang Rahayu,,
,,,,,,Cihideung,,
,,,,,,Ciwaruga,,
,,,,,,Cigugurgirang,,
,,,,,,Sariwangi,,
32.04.44,,,,30Cangkuang,-,7,,Perda No. 7/2003
32.04.44.2001,,,,,,1 Cangkuang,,Semula wil. Kec. Banjaran
32.04.44.2002,,,,,,2 Ciluncat,,Semula wil. Kec. Banjaran
32.04.44.2003,,,,,,3 Nagrak,,Semula wil. Kec. Banjaran
32.04.44.2004,,,,,,4 Bandasari,,Semula wil. Kec. Banjaran
32.04.44.2005,,,,,,5 Pananjung,,Semula wil. Kec. Banjaran
32.04.44.2006,,,,,,6 Jatisari,,Semula wil. Kec. Banjaran
32.04.44.2007,,,,,,7 Tanjungsari,,Semula wil. Kec. Banjaran
,,,,Cihampelas,,,,"Perda No. 7/2003, menjadi wil. Kab. Bandung Barat, UU No. 12/2007"
,,,,,,Cipatik,,Semula wil. Kec. Cililin
,,,,,,Citapen,,Semula wil. Kec. Cililin
,,,,,,Cihampelas,,Semula wil. Kec. Cililin
,,,,,,Mekarjaya,,Semula wil. Kec. Cililin
,,,,,,Mekarmukti,,Semula wil. Kec. Cililin
