K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94,PAPUA TENGAH,,,,,,,
94.05,KAB. PUNCAK,,,25,0,206,"7.701,031","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
94.05.01,,,,1Ilaga,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.05.01.2001,,,,,,1 Kago,,
94.05.01.2002,,,,,,2 Kimak,,
94.05.01.2003,,,,,,3 Wuloni,,
94.05.01.2004,,,,,,4 Nipuralome,,
94.05.01.2005,,,,,,5 Tagaloa,,
94.05.01.2006,,,,,,6 Jenggerpaga,,
94.05.01.2007,,,,,,7 kibogolome,,
94.05.01.2008,,,,,,8 Ilambet,,
94.05.01.2009,,,,,,9 Kalebut,,
94.05.02,,,,2Wangbe,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.05.02.2001,,,,,,1 Wangbe,,
94.05.02.2002,,,,,,2 Jindak,,
94.05.02.2003,,,,,,3 Pungki,,
94.05.02.2004,,,,,,4 Wonalbe,,
94.05.02.2005,,,,,,5 Ulipia,,
94.05.02.2006,,,,,,6 Marilaukin,,
94.05.02.2007,,,,,,7 Ailpailin,,
94.05.02.2008,,,,,,8 Wungbet,,
94.05.02.2009,,,,,,9 Nagaljagama,,
94.05.02.2010,,,,,,10 Mongkoihol,,
94.05.02.2011,,,,,,11 Nangi,,
94.05.03,,,,3Beoga,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.05.03.2001,,,,,,1 Yulukoma,,
94.05.03.2002,,,,,,2 Milawak,,
94.05.03.2003,,,,,,3 Tinggilbet,,
94.05.03.2004,,,,,,4 Ogamki,,
94.05.03.2005,,,,,,5 Dengkibuma,,
94.05.03.2006,,,,,,6 Dambet,,
94.05.03.2007,,,,,,7 Ondugi,,
94.05.03.2008,,,,,,8 Ambobera,,
94.05.04,,,,4Doufo,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
,,,,,,,,
