K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.16.2019,,,,,,4 Gampong Barat,,
11.08.16.2020,,,,,,5 Meunasah Beunot,,
11.08.16.2021,,,,,,6 Seuneubok,,
11.08.16.2022,,,,,,7 Cot Leupee,,
11.08.16.2023,,,,,,8 Gampong Teungoh,,
11.08.16.2024,,,,,,9 Meunasah Meucat,,
11.08.16.2025,,,,,,10 Meunasah Alue,,
11.08.16.2026,,,,,,11 Panton,,
11.08.16.2027,,,,,,12 Paloh Mampree,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.16.2028,,,,,,13 Peunayan,,
11.08.16.2029,,,,,,14 Tingkeum,,
11.08.16.2030,,,,,,15 Meunasah Rayeuk,,
11.08.16.2031,,,,,,16 Meunasah Cut,,
11.08.16.2032,,,,,,17 Jeulikat,,
11.08.16.2033,,,,,,18 Alue Bili,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.16.2034,,,,,,19 Cot Mambong,,
11.08.16.2035,,,,,,"20 Blang Dalam
Geunteng",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.16.2036,,,,,,21 Blang Dalam Tunong,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.16.2037,,,,,,22 Blang Dalam Baroh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.16.2038,,,,,,23 Cot Mee,,
11.08.16.2039,,,,,,24 Cot Euntung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.16.2040,,,,,,25 Blang Crok,,
11.08.16.2041,,,,,,26 Meunasah Krueng,,
11.08.16.2042,,,,,,27 Binjee,,
11.08.16.2043,,,,,,28 Keutapang,,
11.08.16.2044,,,,,,29 Ulee Blang,,
11.08.17,,,,17Cot Girek,-,24,,
11.08.17.2001,,,,,,1 Cot Girek,,
11.08.17.2002,,,,,,2 Lhok Meurbo,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,,,
