K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.04.10.2010,,,,,,9 Sungailaut,,
14.04.11,,,,11Batang Tuaka,1,12,,
14.04.11.1001,,,,,1Sungaipiring,,,"Peningkatan status menjadi Kel, Perda No. 4/2011"
14.04.11.2002,,,,,,1 Sungailuar,,
14.04.11.2003,,,,,,2 Sungaidusun,,
14.04.11.2004,,,,,,3 Sungaijunjangan,,
14.04.11.2005,,,,,,4 Sungairaya,,
14.04.11.2006,,,,,,5 Kuala Sebatu,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.11.2007,,,,,,6 Tanjungsiantar,,
14.04.11.2008,,,,,,7 Sungairawa,,
14.04.11.2009,,,,,,8 Sialang Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.11.2010,,,,,,9 Gemilang Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.11.2011,,,,,,10 Tasik Raya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.11.2012,,,,,,11 Pasir Emas,,"Pemekaran sebagian Desa Kuala Sebatu, Perda No. 6/2011, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016,, Perbaikan nama
hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen
Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.04.11.2013,,,,,,12 Simpang Jaya,,"Pemekaran sebagian Desa Sungailuar, Perda No.6/2011, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.04.12,,,,12Gaung,1,15,,
14.04.12.2001,,,,,,1 Terusan Kempas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.12.2002,,,,,,2 Lahang Baru,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.12.2003,,,,,,3 Simpang Gaung,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.12.2004,,,,,,4 Belantaraya,,
