K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.17.05.2002,,,,,,2 Bale Redelong,,
11.17.05.2003,,,,,,3 Batin Wih Pongas,,
11.17.05.2004,,,,,,4 Blang Ara,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016
Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama
sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.17.05.2005,,,,,,5 Blang Sentang,,
11.17.05.2006,,,,,,6 Blang Tampu,,
11.17.05.2007,,,,,,7 Bujang,,
,,,,,,Burni Telong,,"Menjadi wil Kec. Wih Pesam sesuai Perda 16/2006, Surat Gub Aceh
No.140/33821 tgl 27 okt 2017 hal rekomendasi usulan pemutakhiran
kode data wilayah Kab. Bener Meriah dan Surat BPD
No.188.32/6623/BPD tgl 31 Okt 2017 hal penyampaian susulan
perbaikan"
11.17.05.2009,,,,,,8 Delung Tue,,
11.17.05.2010,,,,,,9 Hakim Tungul Naru,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.17.05.2011,,,,,,10 Isaq Busur,,
11.17.05.2012,,,,,,11 Kenawat Redelong,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.05.2013,,,,,,12 Kute Lintang,,
11.17.05.2014,,,,,,13 Panji Mulia I,,
11.17.05.2015,,,,,,14 Panji Mulia II,,
11.17.05.2016,,,,,,15 Pasar Simpang Tiga,,
11.17.05.2017,,,,,,16 Reje Guru,,
11.17.05.2018,,,,,,17 Rembele,,
11.17.05.2019,,,,,,18 Sedie Jadi,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.05.2020,,,,,,19 Tingkem Asli,,
11.17.05.2021,,,,,,20 Tingkem Benyer,,
11.17.05.2022,,,,,,21 Tingkem Bersatu,,
11.17.05.2023,,,,,,22 Ujung Gele,,
11.17.05.2024,,,,,,23 Uning Bersah,,
11.17.05.2025,,,,,,24 Uning Teritit,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016
Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama
sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.17.05.2026,,,,,,25 Waq Pondok Sayur,,
11.17.05.2027,,,,,,26 Babussalam,,
11.17.05.2028,,,,,,27 Paya Gajah,,
11.17.05.2029,,,,,,28 Kute Tanyung,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.05.2030,,,,,,29 Meluem,,
11.17.05.2031,,,,,,30 Delung Asli,,
,,,,,,,,
