K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Kokoleh Dua,,"Menjadi wil. Kec. Likupang Selatan, Perda No. 1/2008"
,,,,,,Batu,,"Menjadi wil. Kec. Likupang Selatan, Perda No. 1/2008"
,,,,,,Werot,,"Menjadi wil. Kec. Likupang Selatan, Perda No. 1/2008"
,,,,,,Paslaten,,"Menjadi wil. Kec. Likupang Selatan, Perda No. 1/2008"
71.06.07.2008,,,,,,1 Likupang I,,
71.06.07.2009,,,,,,2 Likupang II,,
71.06.07.2010,,,,,,3 Serawet,,
71.06.07.2011,,,,,,4 Wineru,,
71.06.07.2012,,,,,,5 Maen,,
71.06.07.2013,,,,,,6 Winuri,,
71.06.07.2014,,,,,,7 Marinsow,,
71.06.07.2015,,,,,,8 Pulisan,,
71.06.07.2016,,,,,,9 Kalinaun,,
71.06.07.2017,,,,,,10 Rinondoran,,
71.06.07.2018,,,,,,11 Pinenek,,
71.06.07.2019,,,,,,12 Lihunu,,
71.06.07.2020,,,,,,13 Kahuhu,,
71.06.07.2021,,,,,,14 Libas,,
71.06.07.2022,,,,,,"15 Likupang Kampung
Ambong",,PMD dan Dukcapil
71.06.07.2023,,,,,,16 Kinunang,,Perda No. 5/2012
71.06.07.2024,,,,,,17 Resetlemen,,Perda No. 5/2012
71.06.07.2025,,,,,,18 Ehe,,Perda No. 5/2012
71.06.08,,,,8Kalawat,-,12,,
71.06.08.2001,,,,,,1 Suwaan,,
71.06.08.2002,,,,,,2 Kuwil,,
71.06.08.2003,,,,,,3 Kawangkoan,,
71.06.08.2004,,,,,,4 Kolongan,,
71.06.08.2005,,,,,,5 Maumbi,,
71.06.08.2006,,,,,,6 Kaleosan,,
71.06.08.2007,,,,,,7 Watutumou,,
71.06.08.2008,,,,,,"8 Kolongan
Tetempangan",,PMD dan Dukcapil
71.06.08.2009,,,,,,9 Kawangkoan Baru,,PMD dan Dukcapil
71.06.08.2010,,,,,,10 Kalawat,,PMD dan Dukcapil
71.06.08.2011,,,,,,11 Watutumou Dua,,PMD dan Dukcapil
71.06.08.2012,,,,,,12 Watutumou Tiga,,PMD dan Dukcapil
71.06.09,,,,9Talawaan,-,12,,Perda No. 2/2006
71.06.09.2001,,,,,,1 Paniki Atas,,Semula wil. Kec. Dimembe
71.06.09.2002,,,,,,2 Kolongan,,Semula wil. Kec. Dimembe
71.06.09.2003,,,,,,3 Talawaan,,Semula wil. Kec. Dimembe
