K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.19.2022,,,,,,22 Blang Malo,,
11.07.19.2023,,,,,,23 Krueng Seukeuek,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.19.2024,,,,,,24 Beungga,,
11.07.19.2025,,,,,,25 Alue Calong,,
11.07.19.2026,,,,,,26 Pulo Ie,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.19.2027,,,,,,27 Lhok Keutapang,,
11.07.19.2028,,,,,,28 Blang Pandak,,"Pemekaran sebagian Desa Rantau Panyang, Perda 1/2016"
,,,,Trieng Gadeng,,,,"Menjadi wil. Kab. Pidie Jaya, UU No. 7 / 2007"
,,,,,,Sagoe,,
,,,,,,Meunasah Mee,,
,,,,,,Mesjid Peuduk B.,,
,,,,,,Tuha,,
,,,,,,Reusep,,
,,,,,,Deepeuduk Tunong,,
,,,,,,Panton Raya,,
,,,,,,Dayah Teumamah,,
,,,,,,Tampul,,
,,,,,,K. Krieng Gadeng,,
,,,,,,Raya Trieng Gd.,,
,,,,,,Paya Trieng Gd.,,
,,,,,,Meue,,
,,,,,,Mjd. Trieng Gadeng,,
,,,,,,Teungklut,,
,,,,,,Raya Sari Matang,,
,,,,,,Matang,,
,,,,,,Dayah Ujong Baroh,,
,,,,,,Peulandok Teungoh,,
,,,,,,Peulandok Tunong,,
,,,,,,Dayah,,
,,,,,,Meucat,,
,,,,,,Cot Makaso,,
,,,,,,Buloh,,
,,,,,,Mee Pungwa,,
,,,,,,Kuta,,
,,,,,,Cot Lheu Rheng,,
,,,,,,Rawa Sari,,
11.07.21,,,,17Tiro/Truseb,-,19,,
,,,,,,,,
