K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Gela,,
,,,,,,Minton,,
,,,,,,Nunca,,
,,,,,,Sahu,,
,,,,,,Mbono,,
,,,,,,Hai,,
,,,,,,Tikong,,
,,,,,,Dege,,
,,,,,,Air Bulan,,
,,,,,,Air Kalimat,,
,,,,,,Ufung,,
,,,,,,Padang,,
,,,,Taliabu Barat Laut,,,,
,,,,,,Todoli,,"Menjadi wil. Kec. Lede, Perda No. 6/2007"
,,,,,,Tolong,,"Menjadi wil. Kec. Lede, Perda No. 6/2007"
,,,,,,Lede,,"Menjadi wil. Kec. Lede, Perda No. 6/2007"
,,,,,,Nggele,,
,,,,,,Salati,,
,,,,,,Beringin Jaya,,
,,,,,,Kasongo,,
,,,,Taliabu Selatan,,,,
,,,,,,Bahu,,
,,,,,,Bapenu,,
,,,,,,Kilo,,
,,,,,,Pancado,,
,,,,,,Tabona,,
,,,,,,Nggaki,,
,,,,,,Sumbong,,
82.05.18,,,,12Sanana Utara,-,7,,Perda No. 6/2007
82.05.18.2001,,,,,,1 Man-Gega,,Semula wil. Kec. Sanana
82.05.18.2002,,,,,,2 Bajo,,Semula wil. Kec. Sanana
82.05.18.2003,,,,,,3 Pohea,,Semula wil. Kec. Sanana
82.05.18.2004,,,,,,4 Fukweu,,Semula wil. Kec. Sanana
82.05.18.2005,,,,,,5 Wainin,,Semula wil. Kec. Sanana
82.05.18.2006,,,,,,6 Malbufa,,Semula wil. Kec. Sanana
82.05.18.2007,,,,,,7 Fokalik,,Perda No. 7/2008
,,,,Lede,,,,
,,,,,,Lede,,
,,,,,,Todoli,,
,,,,,,Tolong,,
