K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71,SULAWESI UTARA,,,,,,,
71.06,KAB. MINAHASA UTARA,,,10,6,125,"995,549","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
71.06.01,,,,1Kema,-,10,,
71.06.01.2001,,,,,,1 Makalisung,,
71.06.01.2002,,,,,,2 Waleo,,
71.06.01.2003,,,,,,3 Lilang,,
71.06.01.2004,,,,,,4 Lansot,,
71.06.01.2005,,,,,,5 Kema III,,
71.06.01.2006,,,,,,6 Kema II,,
71.06.01.2007,,,,,,7 Kema I,,
71.06.01.2008,,,,,,8 Tontalete,,
71.06.01.2009,,,,,,9 Tontaalete Rok-rok,,PMD dan Dukcapil
71.06.01.2010,,,,,,10 Waleo Dua,,Pemekaran desa Waleo Perda No. 4/2012
71.06.02,,,,2Kauditan,-,12,,
71.06.02.2001,,,,,,1 Kauditan II,,
71.06.02.2002,,,,,,2 Kauditan I,,
71.06.02.2003,,,,,,3 Kawiley,,
71.06.02.2004,,,,,,4 Treman,,
71.06.02.2005,,,,,,5 Kaima,,
71.06.02.2006,,,,,,6 Karegesan,,
71.06.02.2007,,,,,,7 Kaasar,,
71.06.02.2008,,,,,,8 Lembean,,
71.06.02.2009,,,,,,9 Paslaten,,
71.06.02.2010,,,,,,10 Tumaluntung,,
71.06.02.2011,,,,,,11 Watudambo,,
71.06.02.2012,,,,,,12 Watudambo Dua,,PMD dan Dukcapil
71.06.03,,,,3Airmadidi,6,3,,
,,,,,,Tonsea Lama,,"Menjadi wil. Kec. Tondano Utara, Kab Minahasa"
71.06.03.2002,,,,,,1 Tanggari,,
71.06.03.2003,,,,,,2 Sampiri,,
71.06.03.2004,,,,,,3 Sawangan,,
71.06.03.1005,,,,,1Airmadidi Bawah,,,
71.06.03.1006,,,,,2Rap-Rap,,,
71.06.03.1007,,,,,3Saronsong I,,,
71.06.03.1008,,,,,4Airmadidi Atas,,,
71.06.03.1009,,,,,5Sukur,,,
,,,,,,Suwaan,,Menjadi wil. Kec. Kalawat
,,,,,,,,
