K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.05,KAB. ALOR,,,18,17,158,"2.928,559","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
53.05.01,,,,1Teluk Mutiara,10,6,,
53.05.01.1001,,,,,1Kalabahi Barat,,,
53.05.01.1002,,,,,2Kalabahi Kota,,,
53.05.01.1003,,,,,3Kalabahi Tengah,,,
53.05.01.1004,,,,,4Kalabahi Timur,,,
53.05.01.1005,,,,,5Binongko,,,
53.05.01.1006,,,,,6Nusa Kenari,,,
,,,,,Kabola,,,"Menjadi wil. Kec. Kabola, Perda No. 15/2005"
53.05.01.1008,,,,,7Welai Barat,,,
53.05.01.1009,,,,,8Welai Timur,,,
53.05.01.1010,,,,,9Mutiara,,,
53.05.01.1011,,,,,10Wetabua,,,
53.05.01.2012,,,,,,1 Lendola,,
53.05.01.2013,,,,,,2 Fanating,,
53.05.01.2014,,,,,,3 Motongbang,,
53.05.01.2015,,,,,,4 Air Kenari,,
,,,,,,Kopidil,,"Menjadi wil. Kec. Kabola, Perda No. 15/2005"
,,,,,,Pante Daere,,"Menjadi wil. Kec. Kabola, Perda No. 15/2005"
53.05.01.2018,,,,,,5 Teluk Kenari,,
53.05.01.2019,,,,,,6 Adang Buom,,
53.05.02,,,,2Alor Barat Laut,1,18,,
,,,,,Pura,,,"Menjadi wil. Kec. Pulau Pura, Perda No. 15/2005"
53.05.02.1002,,,,,1Adang,,,
53.05.02.2003,,,,,,1 Alor Kecil,,
53.05.02.2004,,,,,,2 Alor Besar,,
53.05.02.2005,,,,,,3 Ampera,,
53.05.02.2006,,,,,,4 Dulolong,,
53.05.02.2007,,,,,,5 Aimoli,,
53.05.02.2008,,,,,,6 Alila,,
53.05.02.2009,,,,,,7 Otvai,,
,,,,,,Lawahing,,"Menjadi wil. Kec. Kabola, Perda No. 15/2005"
,,,,,,Maru,,"Menjadi wil. Kec. Pulau Pura, Perda No. 15/2005"
53.05.02.2012,,,,,,8 Ternate,,
53.05.02.2013,,,,,,9 Ternate Selatan,,
53.05.02.2014,,,,,,10 Alila Selatan,,
,,,,,,,,
