K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.05.20.2024,,,,,,24 Sabang Surai,,"Pemekaran sebagian wil Desa Nobal, Perda 22/2011, Surat Gub No.
140/1673/Pem-B tgl 26 Mei 2015"
61.05.20.2025,,,,,,25 Balai Agung,,"Pemekaran sebagian wil Desa Sungai Ukoi, Perda 22/2011, Surat Gub
No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.20.2026,,,,,,26 Kunyai,,"Pemekaran sebagian wil Desa Sungai Ukoi, Perda 22/2011, Surat Gub
No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.21,,,,14Binjai Hulu,-,11,,
61.05.21.2001,,,,,,1 Ampar Bedang,,
61.05.21.2002,,,,,,2 Telaga Satu,,
61.05.21.2003,,,,,,3 Telaga Dua,,
61.05.21.2004,,,,,,4 Binjai Hilir,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
61.05.21.2005,,,,,,5 Binjai Hulu,,
61.05.21.2006,,,,,,6 Sungai Risap,,
61.05.21.2007,,,,,,7 Dak Jaya,,
61.05.21.2008,,,,,,8 Mensiku,,
61.05.21.2009,,,,,,9 Empaka Kabiau Raya,,Perda No. 9/2007
61.05.21.2010,,,,,,"10 Sungai Risap
Mensiku Bersatu",,Perda No. 9/2007
61.05.21.2011,,,,,,11 Simba Raya,,Perda No. 9/2007
