K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81,MALUKU,,,,,,,
81.02,KAB. MALUKU TENGGARA,,,11,1,190,"1.016,924","Luas Wilayah Definitif, PAWAP & PGP, sesuai Surat Kapus PPBW BIG
No. B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
81.02.01,,,,1Kei Kecil,1,14,,
,,,,,,Tual,,Menjadi wil. Kec. Pulau Dullah Selatan
,,,,,Ketsoblak,,,Menjadi wil. Kec. Pulau Dullah Selatan
,,,,,Masrum,,,Menjadi wil. Kec. Pulau Dullah Selatan
,,,,,Lodar El,,,Menjadi wil. Kec. Pulau Dullah Selatan
,,,,,,Fidatan,,Menjadi wil. Kec. Pulau Dullah Utara
,,,,,,Ngadi,,Menjadi wil. Kec. Pulau Dullah Utara
,,,,,,Dullah,,Menjadi wil. Kec. Pulau Dullah Utara
,,,,,,Lebetawi,,Menjadi wil. Kec. Pulau Dullah Utara
,,,,,,Tamedan,,Menjadi wil. Kec. Pulau Dullah Utara
,,,,,,Ohoitahit,,Menjadi wil. Kec. Pulau Dullah Utara
,,,,,,Ohoitel,,Menjadi wil. Kec. Pulau Dullah Utara
,,,,,,Taar,,Menjadi wil. Kec. Pulau Dullah Selatan
81.02.01.1013,,,,,1Ohoijang Watdek,,,
81.02.01.2014,,,,,,1 Langgur,,
81.02.01.2015,,,,,,2 Faan,,
81.02.01.2016,,,,,,3 Sathean,,
81.02.01.2017,,,,,,4 Ibra,,
81.02.01.2018,,,,,,5 Ngabub,,
,,,,,,Wain,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Revav,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Rumat,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Raat,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Abean,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Mastur,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Elaar Let,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Elaar Lamagorang,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Elaar Ngursoin,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Danar Lumefar,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Danar Ternate,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Danar Ohoisab,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Ohoinol,,Menjadi wil. Kec. Kei Kecil Timur
,,,,,,Ohodertutu,,Menjadi wil. Kec. Kei Kecil Barat
,,,,,,Madwear,,Menjadi wil. Kec. Kei Kecil Barat
,,,,,,Somlain,,Menjadi wil. Kec. Kei Kecil Barat
,,,,,,,,
