K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.03.13.2004,,,,,,4 Papan Asri,,
18.03.13.2005,,,,,,5 Gunung Keramat,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.03.13.2006,,,,,,6 Sido Rahayu,,
18.03.13.2007,,,,,,7 Gunung Sari,,"Pemekaran sebagian Desa Gunungkeramat, Perda No. 8/2007. Koreksi
nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.03.14,,,,14Abung Surakarta,-,9,,
18.03.14.2001,,,,,,1 Tatakarya,,
18.03.14.2002,,,,,,2 Bandar Abung,,
18.03.14.2003,,,,,,3 Bangun Sari,,
18.03.14.2004,,,,,,4 Purba Sakti,,
18.03.14.2005,,,,,,5 Bumi Raharja,,
18.03.14.2006,,,,,,6 Bumi Restu,,
18.03.14.2007,,,,,,7 Bandar Sakti,,
18.03.14.2008,,,,,,8 Karya Sakti,,
18.03.14.2009,,,,,,9 Sukoharjo,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.03.15,,,,15Muara Sungkai,-,11,,
18.03.15.2001,,,,,,1 Negeri Ujung Karang,,
18.03.15.2002,,,,,,2 Bandar Agung,,
18.03.15.2003,,,,,,3 Karang Sari,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.03.15.2004,,,,,,4 Karang Rejo II,,
18.03.15.2005,,,,,,5 Karang Sakti,,
18.03.15.2006,,,,,,6 Karang Mulyo,,
18.03.15.2007,,,,,,7 Banjar Negeri,,
18.03.15.2008,,,,,,8 Banjar Ratu,,
18.03.15.2009,,,,,,9 Negeri Ratu,,
18.03.15.2010,,,,,,10 Pakuon Agung,,
18.03.15.2011,,,,,,11 Sumber Agung,,"Pemekaran sebagian Desa Bandar Agung, Perda No. 8/2007"
18.03.16,,,,16Bunga Mayang,-,11,,
18.03.16.2001,,,,,,"1 Negara Tulang
Bawang",,
18.03.16.2002,,,,,,2 Kota Napal,,
18.03.16.2003,,,,,,3 Tanah Abang,,
18.03.16.2004,,,,,,4 Sukadana Udik,,
18.03.16.2005,,,,,,5 Sukadana Ilir,,
18.03.16.2006,,,,,,6 Haduyang Ratu,,
18.03.16.2007,,,,,,7 Iso Rejo,,
18.03.16.2008,,,,,,8 Mulyo Rejo II,,
18.03.16.2009,,,,,,9 Tulang Bawang Baru,,
18.03.16.2010,,,,,,10 Mulyo Rejo I,,
18.03.16.2011,,,,,,11 Suka Maju,,"Pemekaran sebagian Desa Sukadana Udik, Perda No. 8/2007. Koreksi
nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
,,,,,,,,
