K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19.02.03.2002,,,,,,2 Petaling,,
19.02.03.2003,,,,,,3 Suak Gual,,
19.02.03.2004,,,,,,4 Pulau Gersik,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.02.04,,,,4Sijuk,-,10,,
19.02.04.2001,,,,,,1 Sijuk,,
19.02.04.2002,,,,,,2 Batu Itam,,
19.02.04.2003,,,,,,3 Terong,,
19.02.04.2004,,,,,,4 Air Seruk,,
19.02.04.2005,,,,,,5 Tanjung Binga,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.02.04.2006,,,,,,6 Air Selumar,,
19.02.04.2007,,,,,,7 Sungai Padang,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.02.04.2008,,,,,,8 Keciput,,
19.02.04.2009,,,,,,9 Pelepak Pute,,"Pemekaran sebagian Desa Sijuk, Perda No. 1/2011"
19.02.04.2010,,,,,,10 Tanjong Tinggi,,"Pemekaran sebagian Desa Keciput, Perda No. 1/2011"
19.02.05,,,,5Badau,-,7,,
19.02.05.2001,,,,,,1 Badau,,
19.02.05.2002,,,,,,2 Air Batu Buding,,
19.02.05.2003,,,,,,3 Sungai Samak,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.02.05.2004,,,,,,4 Kacang Butor,,
19.02.05.2005,,,,,,5 Cerucuk,,
19.02.05.2006,,,,,,6 Pegantungan,,
19.02.05.2007,,,,,,7 Ibul,,"Pemekaran sebagian Desa Badau, Perda No. 1/2011"
