Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.01.40142,Pulau Melibun,,"01°01'59.66"" U 104°46'30.81"" T",TBP
21.01.40143,Pulau Mempuruh,,"00°53'26.99"" U 104°39'55.00"" T",TBP
21.01.40144,Pulau Mendara,,"01°00'56.00"" U 107°21'55.00"" T",TBP
21.01.40145,Pulau Menggirang Besar,,"00°52'54.00"" U 107°32'39.99"" T",TBP
21.01.40146,Pulau Menggirang Kecil,,"00°52'49.00"" U 107°31'14.00"" T",TBP
21.01.40147,Pulau Mentebung,,"00°35'01.00"" U 107°07'46.99"" T",TBP
21.01.40148,Pulau Merapas,,"00°55'55.03"" U 104°55'24.04"" T",BP
21.01.40149,Pulau Merbai,,"00°55'35.00"" U 104°47'26.99"" T",TBP
21.01.40150,Pulau Mingki,,"00°49'18.00"" U 104°40'41.99"" T",TBP
21.01.40151,Pulau Nangka,,"00°58'19.99"" U 107°23'48.99"" T",TBP
21.01.40152,Pulau Ngalih,,"00°47'39.00"" U 104°37'14.99"" T",TBP
21.01.40153,Pulau Ngao,,"01°00'10.88"" U 104°50'46.50"" T",TBP
21.01.40154,Pulau Nibung,,"00°58'54.00"" U 107°23'48.99"" T",TBP
21.01.40155,Pulau Nikoe,,"01°03'07.86"" U 104°42'33.08"" T",TBP
21.01.40156,Pulau Nimbul,,"00°42'13.00"" U 104°37'40.00"" T",TBP
21.01.40157,Pulau Numbing,,"00°44'03.99"" U 104°44'15.00"" T",BP
21.01.40158,Pulau Nyirih,,"01°11'55.16"" U 104°31'58.91"" T",TBP
21.01.40159,Pulau Nyiur Besar,,"01°09'41.88"" U 104°18'55.79"" T",TBP
21.01.40160,Pulau Panau,,"00°35'53.00"" U 107°05'19.00"" T",TBP
21.01.40161,Pulau Pangkil,,"00°49'48.00"" U 104°21'42.99"" T",BP
21.01.40162,Pulau Panjang,,"00°59'58.99"" U 107°23'29.00"" T",TBP
21.01.40163,Pulau Patung Besar,,"01°11'40.30"" U 104°22'33.10"" T",
21.01.40164,Pulau Patung Kecil,,"01°11'40.89"" U 104°22'27.09"" T",
21.01.40165,Pulau Patung Laut,,"01°11'44.70"" U 104°22'36.19"" T",
21.01.40166,Pulau Payung,,"01°07'32.70"" U 104°38'05.10"" T",TBP
21.01.40167,Pulau Pejantan,,"00°07'14.61"" U 107°13'14.30"" T",TBP
21.01.40168,Pulau Pelaham,,"00°49'45.00"" U 104°37'50.99"" T",TBP
21.01.40169,Pulau Penggegah,,"00°34'00.00"" U 107°11'24.00"" T",TBP
21.01.40170,Pulau Pengibu,,"01°34'58.09"" U 106°19'20.55"" T",TBP
21.01.40171,Pulau Pengidan,,"00°53'53.99"" U 104°37'57.00"" T",TBP
21.01.40172,Pulau Pengikik Besar,,"00°14'42.00"" U 108°02'26.99"" T",BP
21.01.40173,Pulau Pengikik Kecil,,"00°14'26.99"" U 108°01'46.99"" T",TBP
21.01.40174,Pulau Pengujan,,"01°00'02.00"" U 104°23'04.99"" T",BP
21.01.40175,Pulau Penyabung,,"00°53'11.00"" U 104°41'57.00"" T",TBP
21.01.40176,Pulau Penyemuk,,"00°30'52.66"" U 107°08'57.89"" T",TBP
21.01.40177,Pulau Penyusuk,,"01°06'32.00"" U 104°39'37.00"" T",TBP
21.01.40178,Pulau Penyusuk Besar,,"00°43'22.20"" U 104°46'49.49"" T",TBP
21.01.40179,Pulau Penyusuk Kecil,,"00°43'02.84"" U 104°46'25.19"" T",TBP
21.01.40180,Pulau Piling Darat,,"01°01'01.99"" U 107°34'10.99"" T",TBP
21.01.40181,Pulau Piling Laut,,"01°01'16.00"" U 107°34'21.00"" T",TBP
