K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.09.24.2009,,,,,,9 Umpay,,"Pemekaran sebagian wil Desa Ajami Perda No 16 tahun 2011. Semula
Wil Kec Kebar Perda No 14/2012"
92.09.24.2010,,,,,,10 Meiwar,,Pemekaran sebagian wil. Desa Ajami Perda No. 16/2011
92.09.25,,,,25Manekar,-,10,,Pemekaran Wil Kec kebar Perda No 14/2012
92.09.25.2001,,,,,,1 Atai,,"Semula wil. Kab. Manokwari Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010. Semula Wil Kec Kebar Perda No 14/2012"
92.09.25.2002,,,,,,2 Akmuri,,"Semula wil. Kab. Manokwari Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010. Semula Wil Kec Kebar Perda No 14/2012"
92.09.25.2003,,,,,,3 Awori,,"Pemekaran sebagian wil Desa Atay Perda No 16 tahun 2011. Semula
Wil Kec Kebar Perda No 14/2012"
92.09.25.2004,,,,,,4 Itafiti,,"Pemekaran sebagian wil Desa Atay Perda No 16 tahun 2011. Semula
Wil Kec Kebar Perda No 14/2012"
92.09.25.2005,,,,,,5 Atunari,,"Pemekaran sebagian wil Desa Atay Perda No 16 tahun 2011. Semula
Wil Kec Kebar Perda No 14/2012"
92.09.25.2006,,,,,,6 Ajami Waripi,,"Pemekaran sebagian wil Desa Akmuri Perda No 16 tahun 2011.
Semula Wil Kec Kebar Perda No 14/2012"
92.09.25.2007,,,,,,7 Narai,,"Pemekaran sebagian wil Desa Akmuri Perda No 16 tahun 2011.
Semula Wil Kec Kebar Perda No 14/2012"
92.09.25.2008,,,,,,8 Aranari,,"Pemekaran sebagian wilayah Desa Atay Perda No 16/2011. Semula
Wil Kec Kebar Perda No 14/2012"
92.09.25.2009,,,,,,9 Waumi,,"Pemekaran sebagian wilayah Desa Akmuri Perda No 16/2011. Semula
Wil Kec Kebar Perda No 14/2012"
92.09.25.2010,,,,,,10 Aneti,,"Pemekaran sebagian wil Desa Akmuri Perda No 16 tahun 2011.
Semula Wil Kec Kebar Perda No 14/2012"
92.09.26,,,,26Mpur,-,7,,Pemekaran wil Kec Amberbaken Perda No 14/2012
92.09.26.2001,,,,,,1 Arupi,,"Semula wil. Kab. Manokwari Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010. Semula Wil Kec Amberbaken Perda No
14/2012"
,,,,,,Warpaperi,,Menjadi wilkec Amberbaken Perda No 4/2017
92.09.26.2003,,,,,,2 Mangganek,,"Pemekaran sebagian wil Desa Arupi Perda No 16 tahun 2011. Semula
Wil Kec Amberbaken Perda No 14/2012"
92.09.26.2004,,,,,,3 Wajarek,,"Pemekaran sebagian wil Desa Arupi Perda No 16 tahun 2011.
Semula Wil Kec Amberbaken Perda No 14/2012"
92.09.26.2005,,,,,,4 Kali An,,"Pemekaran sebagian wil Desa Arupi Perda No 16 tahun 2011. Semula
Wil Kec Amberbaken Perda No 14/2012"
92.09.26.2006,,,,,,5 Araro,,Pemekaran Desa Wekari Perda No. 16/2013
92.09.26.2007,,,,,,6 Wekari,,"Pmkran sbgian wilDes Araro Perda No 16/2011, Semula wilkec
Amberbaken Perda No 4/2017"
92.09.26.2008,,,,,,7 Serayo,,"Smla wilKab Manokwari Putusan MK No.127/PUU-VII/2009 Tgl 25
Jan'10, Semula wilkec Mpur Perda No. 4/2017"
92.09.27,,,,27Amberbaken Barat,-,5,,Pemekaran Wil Kec Amberbaken Perda No 14/2012
92.09.27.2001,,,,,,1 Sasui,,"Semula wil. Kab. Manokwari Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010. Semula Wil Kec Amberbaken Perda No
14/2012"
92.09.27.2002,,,,,,2 Imbuan,,"Semula wil. Kab. Manokwari Putusan MK No.127/PUU-VII/2009 Tgl 25
Jan' 10. Semula Wil Kec Amberbaken Perda No 14/2012, Prbhan nama
Kp. Bondopi menjadi Kp. Imbuanh Perda No,. 4/2017 Srt pernyataan
Bpt Tgl 26 Feb'2018"
