K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.02.18.2010,,,,,,10 Kuala Sungai Jeruju,,
16.02.18.2011,,,,,,11 Kuala Sungai Pasir,,
16.02.18.2012,,,,,,12 Pantai Harapan,,Pemekaran sebagian wil Desa Sungai Lumpur Perda No. 13/2013
16.02.18.2013,,,,,,13 Adil Makmur,,Pemekaran sebagian wil Desa Sungai Lumpur Perda No. 13/2013
16.02.18.2014,,,,,,14 Balam Jeruju,,Pemekaran sebagian wil Desa Sungai Jeruju Perda No. 13/2013
16.02.18.2015,,,,,,15 Kebun Cabe,,Pemekaran sebagian wil Desa Ulak Kedondong Perda No. 13/2013
16.02.18.2016,,,,,,16 Lebak Beriang,,"Pemekaran sebagian wil Desa Sungai Jeruju, Perda No. 13/2011"
16.02.18.2017,,,,,,17 Parit Raya,,"Pemekaran sebagian wil Desa Sungai Jeruju, Perda No. 13/2011"
16.02.19,,,,13Pangkalan Lampam,-,19,,Perda No. 5/2005
16.02.19.2001,,,,,,1 Deling,,Semula wil. Kec. Pampangan
16.02.19.2002,,,,,,2 Pangkalan Lampan,,Semula wil. Kec. Pampangan
16.02.19.2003,,,,,,3 Lirik,,Semula wil. Kec. Pampangan
16.02.19.2004,,,,,,4 Lebung Batang,,Semula wil. Kec. Pampangan
16.02.19.2005,,,,,,5 Sungai Bungin,,Semula wil. Kec. Pampangan
16.02.19.2006,,,,,,6 Sukaraja,,"Semula wil. Kec. Pampangan, Perbaikan nama sesuai hasil Rakernis
Ditjen Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa
tgl 22 April 2016"
16.02.19.2007,,,,,,7 Darat,,Semula wil. Kec. Pampangan
16.02.19.2008,,,,,,8 Pulauan,,Semula wil. Kec. Pampangan
16.02.19.2009,,,,,,9 Riding,,Semula wil. Kec. Pampangan
16.02.19.2010,,,,,,10 Sunggutan,,Semula wil. Kec. Pampangan
16.02.19.2011,,,,,,11 Suka Damai,,Semula wil. Kec. Pampangan
16.02.19.2012,,,,,,12 Air Pedara,,Semula wil. Kec. Pampangan
16.02.19.2013,,,,,,13 Rimba Samak,,Semula wil. Kec. Pampangan
16.02.19.2014,,,,,,14 Talang Daya,,Semula wil. Kec. Pampangan
16.02.19.2015,,,,,,15 Air Rumbai,,Semula wil. Kec. Pampangan
16.02.19.2016,,,,,,16 Rambai,,Semula wil. Kec. Pampangan
16.02.19.2017,,,,,,17 Perigi,,Semula wil. Kec. Pampangan
16.02.19.2018,,,,,,18 Bukit Batu,,"Pemekaran sebagian wil Desa Air Rumbai, Perda No. 13/2011"
16.02.19.2019,,,,,,19 Rawa Tenam,,"Pemekaran sebagian wil Desa Perigi, Perda No. 13/2011"
16.02.20,,,,14Mesuji Makmur,-,19,,Perda No. 5/2005
16.02.20.2001,,,,,,1 Catur Tunggal,,Semula wil. Kec. Mesuji
16.02.20.2002,,,,,,2 Surya Karta,,"Semula wil. Kec. Mesuji, Perbaikan nama sesuai hasil Rakernis Ditjen
Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 22
April 2016"
16.02.20.2003,,,,,,3 Tegal Sari,,Semula wil. Kec. Mesuji
16.02.20.2004,,,,,,4 Mukti Karya,,Semula wil. Kec. Mesuji
16.02.20.2005,,,,,,5 Pematang Jaya,,Semula wil. Kec. Mesuji
16.02.20.2006,,,,,,6 Pematang Sukatani,,"Semula wil. Kec. Mesuji, Perbaikan nama sesuai hasil Rakernis Ditjen
Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 22
April 2016"
,,,,,,,,
