K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93.04.09.2002,,,,,,2 Pirabanak,,
93.04.09.2003,,,,,,3 Woutu Braza,,"Perbaikan nama desa/kampung semula Woutu Brasa menjadi Woutu
Braza, sesuai:
Perda Kab. Asmat No.12/2014; dan
BA No. 35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.09.2004,,,,,,4 Patipi,,
93.04.09.2005,,,,,,5 Ulakin,,
93.04.09.2006,,,,,,6 Woutu Kolof,,
93.04.09.2007,,,,,,7 Butukatnau,,
93.04.09.2008,,,,,,8 Auban,,
93.04.09.2009,,,,,,9 Pepera,,
93.04.10,,,,10Unir Sirau,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
,,,,,,Komor,,"Menjadi wil. Kec. Tomor Birip, Perbaikan nama semula Ds. Komor
menjadi Ds. Tomor berdasarkan Perda No. 15 Tahun 2016 tentang
Pembentukan Distrik Tomor Birip Dan Distrik Sor Ep Di Kabupaten
Asmat"
,,,,,,Munu,,"Menjadi wil. Kec. Tomor Birip, berdasarkan Perda No. 15 Tahun 2016
tentang Pembentukan Distrik Tomor Birip Dan Distrik Sor Ep Di
Kabupaten Asmat"
,,,,,,Abamu,,"Menjadi wil. Kec. Tomor Birip, berdasarkan Perda No. 15 Tahun 2016
tentang Pembentukan Distrik Tomor Birip Dan Distrik Sor Ep Di
Kabupaten Asmat"
93.04.10.2002,,,,,,1 Amor,,
93.04.10.2003,,,,,,2 Yipawer,,
93.04.10.2004,,,,,,3 Berip,,
93.04.10.2005,,,,,,4 Ayir,,
93.04.10.2006,,,,,,5 Werer,,
93.04.10.2009,,,,,,6 Paar,,
93.04.11,,,,11Joerat,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.04.11.2001,,,,,,1 Yamas,,
93.04.11.2002,,,,,,2 Yeni,,"Perbaikan nama desa/kampung semula Yemi menjadi Yeni, sesuai:
Perda No.5/2012; dan
BA No.35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.11.2003,,,,,,3 Omor,,
93.04.11.2004,,,,,,4 Jufri,,"Perbaikan nama desa/kampung semula Yufri menjadi Jufri sesuai
Perda No.5/2012."
93.04.11.2005,,,,,,5 Yaun,,
93.04.11.2006,,,,,,6 Onavai,,
93.04.12,,,,12Pulau Tiga,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.04.12.2001,,,,,,1 Kapi,,
93.04.12.2002,,,,,,2 As,,
93.04.12.2003,,,,,,3 Atat,,
