K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.11.05.2008,,,,,,8 Rantau Kasai,,
16.11.05.2009,,,,,,9 Suka Rami,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.11.05.2010,,,,,,10 Rantau Alih,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.11.05.2011,,,,,,11 Tanjung Alam,,
16.11.05.2012,,,,,,12 Lesung Batu,,
16.11.05.2013,,,,,,13 Babatan,,
16.11.05.2014,,,,,,14 Muara Danau,,
16.11.05.2015,,,,,,15 Endalo,,
16.11.05.2016,,,,,,16 Lubuk Tapang,,
16.11.06,,,,6Talang Padang,-,13,,"Semula wil. Kab. Lahat, UU No.1 / 2007"
16.11.06.2001,,,,,,1 Karang Are,,
16.11.06.2002,,,,,,2 Padang Titiran,,
16.11.06.2003,,,,,,3 Kembahang Lama,,
16.11.06.2004,,,,,,4 Pasar Tl. Padang,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.11.06.2005,,,,,,5 Macang Manis,,
16.11.06.2006,,,,,,6 Lubuk Buntak,,
16.11.06.2007,,,,,,7 Talang Durian,,
16.11.06.2008,,,,,,8 Talang Padang,,
16.11.06.2009,,,,,,9 Kembahang Baru,,
16.11.06.2010,,,,,,10 Canggu,,
16.11.06.2011,,,,,,11 Remantai,,
16.11.06.2012,,,,,,12 Ulak Dabuk,,
16.11.06.2013,,,,,,13 Lampar Baru,,
16.11.07,,,,7Pasemah Air Keruh,-,15,,"Semula wil. Kab. Lahat, UU No.1 / 2007"
16.11.07.2001,,,,,,1 Talang Padang,,
16.11.07.2002,,,,,,2 Tanjung Beringin,,
16.11.07.2003,,,,,,3 Penantian,,
16.11.07.2004,,,,,,4 Pagar Jati,,
16.11.07.2005,,,,,,5 Kebon Jati,,
16.11.07.2006,,,,,,6 Bandar Agung,,
16.11.07.2007,,,,,,7 Lawang Agung,,
16.11.07.2008,,,,,,8 Nanjungan,,
16.11.07.2009,,,,,,9 Talang Randai,,
16.11.07.2010,,,,,,10 Air Mayam,,
16.11.07.2011,,,,,,11 Muara Rungga,,
16.11.07.2012,,,,,,12 Padang Gelai,,
16.11.07.2013,,,,,,13 Padang Bindu,,
16.11.07.2014,,,,,,14 Muara Sindang,,
,,,,,,,,
