Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.06.40219,Pulau Tukoh Jerangkeng,,"03°14'18.71"" S 122°21'59.94"" T",
72.06.40220,Pulau Tukoh Kallo,,"03°07'03.58"" S 122°35'25.91"" T",
72.06.40221,Pulau Tukoh Kallo Barat,,"03°14'01.82"" S 122°21'20.02"" T",
72.06.40222,Pulau Tukoh Kallo Besar,,"03°13'59.76"" S 122°21'22.52"" T",
72.06.40223,Pulau Tukoh Kallo Besar,,"03°14'16.59"" S 122°21'20.20"" T",
72.06.40224,Pulau Tukoh Kallo Kecil,,"03°14'15.93"" S 122°21'19.14"" T",
72.06.40225,Pulau Tukoh Kima,,"03°14'12.36"" S 122°20'43.76"" T",
72.06.40226,Pulau Tukoh Konde,,"03°05'22.07"" S 122°31'09.06"" T",
72.06.40227,Pulau Tukoh Kulingkima,,"03°15'33.07"" S 122°22'59.74"" T",
72.06.40228,Pulau Tukoh Lena,,"03°17'53.59"" S 122°22'53.03"" T",
72.06.40229,Pulau Tukoh Luah Kemal,,"03°18'35.77"" S 122°23'59.44"" T",
72.06.40230,Pulau Tukoh Luah Kemal Kecil,,"03°18'40.51"" S 122°23'56.72"" T",
72.06.40231,Pulau Tukoh Makita Bassar,,"03°16'31.67"" S 122°24'51.48"" T",
72.06.40232,Pulau Tukoh Makita Kecil,,"03°16'36.38"" S 122°24'50.78"" T",
72.06.40233,Pulau Tukoh Malena,,"03°20'15.87"" S 122°23'24.70"" T",
72.06.40234,Pulau Tukoh Manyulodiana,,"03°07'52.92"" S 122°36'56.25"" T",TBP
72.06.40235,Pulau Tukoh Marege Barat,,"03°17'26.40"" S 122°25'37.09"" T",
72.06.40236,Pulau Tukoh Marege Kecil,,"03°17'02.45"" S 122°25'47.83"" T",
72.06.40237,Pulau Tukoh Marege Selatan,,"03°17'31.11"" S 122°25'50.31"" T",
72.06.40238,Pulau Tukoh Marege Timur,,"03°17'03.20"" S 122°26'23.44"" T",
72.06.40239,Pulau Tukoh Matingga,,"03°07'08.41"" S 122°35'33.41"" T",TBP
72.06.40240,Pulau Tukoh Mboanggo,,"03°08'08.63"" S 122°36'42.13"" T",TBP
72.06.40241,Pulau Tukoh Mbosembah,,"03°07'06.62"" S 122°35'21.55"" T",TBP
72.06.40242,Pulau Tukoh Ngeang,,"03°07'56.61"" S 122°37'03.16"" T",TBP
72.06.40243,Pulau Tukoh Ngeatang,,"03°08'10.52"" S 122°36'38.79"" T",TBP
72.06.40244,Pulau Tukoh Pabiloang,,"03°18'36.79"" S 122°23'51.82"" T",
72.06.40245,Pulau Tukoh Palupasang,,"03°07'08.00"" S 122°35'29.11"" T",TBP
72.06.40246,Pulau Tukoh Pancoh,,"03°08'02.00"" S 122°37'23.99"" T",TBP
72.06.40247,Pulau Tukoh Paradang Selatan,,"03°14'15.31"" S 122°20'23.52"" T",
72.06.40248,Pulau Tukoh Paradang Utara,,"03°14'13.99"" S 122°20'22.82"" T",
72.06.40249,Pulau Tukoh Paridang,,"03°14'09.36"" S 122°21'02.95"" T",
72.06.40250,Pulau Tukoh Parindang,,"03°07'01.52"" S 122°35'26.50"" T",TBP
72.06.40251,Pulau Tukoh Pengempe,,"03°16'11.35"" S 122°23'43.79"" T",
72.06.40252,Pulau Tukoh Pilawa,,"03°07'02.77"" S 122°35'22.47"" T",TBP
72.06.40253,Pulau Tukoh Puteang,,"03°08'01.26"" S 122°37'29.95"" T",TBP
72.06.40254,Pulau Tukoh Salokah,,"03°15'26.10"" S 122°24'29.86"" T",
72.06.40255,Pulau Tukoh Sekaka Kecil,,"03°17'51.85"" S 122°22'36.12"" T",
72.06.40256,Pulau Tukoh Setan,,"03°16'31.65"" S 122°23'39.97"" T",
72.06.40257,Pulau Tukoh Silangkuh,,"03°14'02.41"" S 122°21'09.04"" T",
72.06.40258,Pulau Tukoh Sitaka,,"03°19'53.54"" S 122°23'36.99"" T",
