Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
19.05.40008,Pulau Batubawok,,"01°34'49.76"" S 105°37'47.29"" T",
19.05.40009,Pulau Batubedaun,,"01°34'23.18"" S 105°36'56.48"" T",
19.05.40010,Pulau Batubelacan,,"01°34'49.99"" S 105°37'08.59"" T",
19.05.40011,Pulau Batubelembang,,"01°38'29.90"" S 105°41'53.37"" T",
19.05.40012,Pulau Batubelunjung,,"01°36'15.72"" S 105°37'33.37"" T",
19.05.40013,Pulau Batubenting,,"01°34'52.23"" S 105°37'52.77"" T",
19.05.40014,Pulau Batubetingjabik,,"01°34'53.69"" S 105°37'05.56"" T",
19.05.40015,Pulau Batubundek,,"01°35'57.24"" S 105°37'26.38"" T",
19.05.40016,Pulau Batukarang,,"01°34'19.03"" S 105°38'27.38"" T",
19.05.40017,Pulau Batukelapa,,"01°34'23.87"" S 105°37'01.75"" T",
19.05.40018,Pulau Batukelawai Selatan,,"01°37'13.97"" S 105°38'21.04"" T",
19.05.40019,Pulau Batukelawai Utara,,"01°36'07.49"" S 105°38'09.13"" T",
19.05.40020,Pulau Batukelayang,,"01°40'26.51"" S 105°42'10.76"" T",
19.05.40021,Pulau Batukerak,,"01°31'42.44"" S 105°36'12.33"" T",
19.05.40022,Pulau Batukeruntong,,"01°32'09.20"" S 105°36'19.72"" T",
19.05.40023,Pulau Batukumbang,,"01°34'59.46"" S 105°37'06.81"" T",
19.05.40024,Pulau Batukurakura,,"01°36'33.39"" S 105°24'14.78"" T",
19.05.40025,Pulau Batulayar,,"01°37'23.78"" S 105°38'53.45"" T",
19.05.40026,Pulau Batulebar,,"01°34'08.15"" S 105°26'37.91"" T",
19.05.40027,Pulau Batumalangbabi,,"01°35'59.69"" S 105°37'53.97"" T",
19.05.40028,Pulau Batumalangkila,,"01°36'39.15"" S 105°37'57.77"" T",
19.05.40029,Pulau Batumalangrakit,,"01°37'13.72"" S 105°38'45.77"" T",
19.05.40030,Pulau Batumelintang,,"01°36'06.47"" S 105°37'52.90"" T",
19.05.40031,Pulau Batunek,,"01°33'51.43"" S 105°27'08.75"" T",
19.05.40032,Pulau Batunekakek,,"01°39'37.27"" S 105°42'46.93"" T",
19.05.40033,Pulau Batununggal,,"01°36'22.36"" S 105°23'49.96"" T",
19.05.40034,Pulau Batupait,,"01°36'08.25"" S 105°37'59.61"" T",
19.05.40035,Pulau Batupandan,,"01°33'52.41"" S 105°37'01.96"" T",
19.05.40036,Pulau Batupanjang,,"01°32'07.94"" S 105°32'10.48"" T",
19.05.40037,Pulau Batupayung,,"01°32'52.13"" S 105°36'02.71"" T",
19.05.40038,Pulau Batupecah,,"01°35'56.04"" S 105°37'26.40"" T",
19.05.40039,Pulau Baturoti,,"01°34'41.91"" S 105°37'54.48"" T",
19.05.40040,Pulau Batuserincong,,"01°35'03.37"" S 105°37'16.97"" T",
19.05.40041,Pulau Batutenam,,"01°32'26.18"" S 105°33'43.26"" T",
19.05.40042,Pulau Batuteripang,,"01°36'34.19"" S 105°38'00.27"" T",
19.05.40043,Pulau Batuteripang,,"01°36'52.43"" S 105°37'37.85"" T",
19.05.40044,Pulau Batutiga,,"01°35'55.75"" S 105°25'43.22"" T",
19.05.40045,Pulau Batuudang,,"01°34'09.27"" S 105°26'36.29"" T",
19.05.40046,Pulau Batuujungbeting,,"01°37'18.07"" S 105°38'58.85"" T",
19.05.40047,Pulau Bedegum,,"01°33'10.12"" S 105°28'44.08"" T",
