K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.11.2054,,,,,,47 Lamceu,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12,,,,12Darussalam,-,29,,
11.06.12.2001,,,,,,1 Angan,,
11.06.12.2002,,,,,,2 Lam Peudaya,,
11.06.12.2003,,,,,,3 Lambada Peukan,,
11.06.12.2004,,,,,,4 Lambiheu La,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2005,,,,,,5 Lambaro Sukon,,
11.06.12.2006,,,,,,6 Miruek Taman,,
11.06.12.2007,,,,,,7 Suleue,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2008,,,,,,8 Gampong Cot,,
11.06.12.2009,,,,,,9 Gampong Blang,,
11.06.12.2010,,,,,,10 Lampuja,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2011,,,,,,11 Tanjung Deah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2012,,,,,,12 Limpok,,
11.06.12.2013,,,,,,13 Lampuuk,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2014,,,,,,14 Lam Ujong,,
11.06.12.2015,,,,,,15 Lam Gawe,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2016,,,,,,16 Berabung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2017,,,,,,17 Lamtimpeung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2018,,,,,,18 Tungkop,,
11.06.12.2019,,,,,,19 Tanjong Seulamat,,
11.06.12.2020,,,,,,20 Lamkeunung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.12.2021,,,,,,21 Lam Duroy,,
11.06.12.2022,,,,,,22 Lam Klat,,
11.06.12.2023,,,,,,23 Lambiheu Siem,,
,,,,,,,,
