K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71,SULAWESI UTARA,,,,,,,
71.05,KAB. MINAHASA SELATAN,,,17,10,167,"1.456,690","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
71.05.01,,,,1Modoinding,-,10,,
71.05.01.2001,,,,,,1 Sinisir,,
71.05.01.2002,,,,,,2 Kakenturan,,
71.05.01.2003,,,,,,3 Palelon,,
71.05.01.2004,,,,,,4 Pinasungkulan,,
71.05.01.2005,,,,,,5 Wulurmaatus,,
71.05.01.2006,,,,,,6 Makaaruyen,,
71.05.01.2007,,,,,,7 Linelean,,
71.05.01.2008,,,,,,8 Mokobang,,
71.05.01.2009,,,,,,9 Kakenturan Barat,,Pemekaran desa Kakenturan Perda No. 8/2011
71.05.01.2010,,,,,,10 Pinasungkulan Utara,,Pemekaran desa Pinasungkulan Perda No. 8/2011
71.05.02,,,,2Tompaso Baru,-,10,,
,,,,,,Kinamang,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
,,,,,,Tambelang,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
,,,,,,Liningaan,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
,,,,,,Bojonegoro,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
,,,,,,Kina Weruan,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
,,,,,,Tumani,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
,,,,,,Lowian,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
,,,,,,Temboan,,"Menjadi wil. Kec. Maesaan, Perda No.18/2005"
71.05.02.2009,,,,,,1 Raraatean,,
71.05.02.2010,,,,,,2 Sion,,
71.05.02.2011,,,,,,3 Tompaso Baru I,,
71.05.02.2012,,,,,,4 Kinalawiran,,
71.05.02.2013,,,,,,5 Tompaso Baru II,,
71.05.02.2014,,,,,,6 Pinaesaan,,
71.05.02.2015,,,,,,7 Torout,,
71.05.02.2016,,,,,,8 Lindangan,,
71.05.02.2017,,,,,,9 Karowa,,
71.05.02.2018,,,,,,10 Liandok,,
71.05.03,,,,3Ranoyapo,-,12,,
,,,,,,Keroit,,"Menjadi wil. Kec. Motoling Barat, Perda No. 16/2007"
71.05.03.2002,,,,,,1 Poopo,,
71.05.03.2003,,,,,,2 Ranoyapo,,
71.05.03.2004,,,,,,3 Mopolo,,
,,,,,,,,
