Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
81.03.40030,Pulau Batkendyapar Selatan,,"08°02'58.20"" S 131°17'21.99"" T",
81.03.40031,Pulau Batkendyapar Tengah,,"08°02'55.39"" S 131°17'23.79"" T",
81.03.40032,Pulau Batkese,,"07°51'03.98"" S 131°26'15.61"" T",
81.03.40033,Pulau Batkies,,"07°35'55.50"" S 131°38'15.14"" T",TBP
81.03.40034,Pulau Batkunda,,"07°29'48.19"" S 131°40'20.16"" T",TBP
81.03.40035,Pulau Batkwai,,"08°00'31.79"" S 131°13'39.50"" T",
81.03.40036,Pulau Batlayery,,"07°26'21.00"" S 131°41'54.51"" T",TBP
81.03.40037,Pulau Batlios,,"07°25'15.10"" S 131°41'32.91"" T",TBP
81.03.40038,Pulau Batmpeyayan,,"08°03'02.09"" S 131°17'18.70"" T",
81.03.40039,Pulau Batngevual,,"07°26'20.19"" S 131°41'46.11"" T",TBP
81.03.40040,Pulau Batnjuak,,"07°59'23.60"" S 131°20'33.69"" T",TBP
81.03.40041,Pulau Batroit Da,,"07°26'20.80"" S 131°41'46.77"" T",TBP
81.03.40042,Pulau Batroit Dol,,"07°26'21.19"" S 131°41'46.86"" T",TBP
81.03.40043,Pulau Batsepin,,"07°39'03.10"" S 131°36'01.98"" T",TBP
81.03.40044,Pulau Batsil Boti,,"07°43'28.09"" S 131°33'08.47"" T",TBP
81.03.40045,Pulau Batsira,,"07°25'50.40"" S 131°42'20.12"" T",TBP
81.03.40046,Pulau Batsire,,"08°01'14.00"" S 131°19'22.80"" T",
81.03.40047,Pulau Batsulety,,"08°01'38.50"" S 131°18'01.50"" T",
81.03.40048,Pulau Battiflang,,"07°54'46.00"" S 131°21'41.90"" T",
81.03.40049,Pulau Battormyar,,"08°01'49.19"" S 131°17'52.90"" T",
81.03.40050,Pulau Battormyar Barat,,"08°01'43.79"" S 131°17'53.70"" T",
81.03.40051,Pulau Battormyar Timur,,"08°01'44.60"" S 131°17'57.50"" T",
81.03.40052,Pulau Battormyar Utara,,"08°01'42.39"" S 131°17'57.09"" T",
81.03.40053,Pulau Batu Merah Besar,,"07°05'27.39"" S 131°25'58.66"" T",TBP
81.03.40054,Pulau Batu Merah Kecil,,"07°05'30.39"" S 131°25'58.86"" T",TBP
81.03.40055,Pulau Batu Seram,,"08°17'14.97"" S 130°47'20.39"" T",TBP
81.03.40056,Pulau Batu Talikbibi,,"07°19'18.86"" S 131°13'46.24"" T",TBP
81.03.40057,Pulau Batu Talikbibi Dua,,"07°19'33.13"" S 131°13'39.63"" T",TBP
81.03.40058,Pulau Batu Talikbibi Satu,,"07°19'31.23"" S 131°13'42.12"" T",TBP
81.03.40059,Pulau Batu Talikbibi Tiga,,"07°19'39.42"" S 131°13'42.47"" T",TBP
81.03.40060,Pulau Batutiga,,"08°01'10.42"" S 131°17'08.50"" T",
81.03.40061,Pulau Batutiga,,"07°07'52.23"" S 131°33'58.17"" T",
81.03.40062,Pulau Batutiga Barat,,"07°07'50.59"" S 131°33'47.80"" T",
81.03.40063,Pulau Batutiga Darat,,"07°13'14.00"" S 131°44'49.09"" T",
81.03.40064,Pulau Batutiga Laut,,"07°13'18.09"" S 131°44'55.50"" T",
81.03.40065,Pulau Batutiga Selatan,,"08°01'09.90"" S 131°17'08.90"" T",
81.03.40066,Pulau Batutiga Selatan,,"07°13'17.40"" S 131°44'50.39"" T",
81.03.40067,Pulau Batutiga Timur,,"07°07'46.96"" S 131°34'25.22"" T",
81.03.40068,Pulau Batutiga Utara,,"08°01'03.40"" S 131°17'08.90"" T",
81.03.40069,Pulau Batutiga Utara,,"07°13'13.50"" S 131°44'50.89"" T",
