K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.05,KAB. DOMPU,,,8,9,72,"2.281,752","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.05.01,,,,1Dompu,6,9,,
52.05.01.1001,,,,,1Bada,,,
52.05.01.1002,,,,,2Bali,,,
52.05.01.1003,,,,,3Potu,,,
52.05.01.1004,,,,,4Karijawa,,,
52.05.01.1005,,,,,5Dora Tangga,,,
52.05.01.1006,,,,,6Kandai I,,,
52.05.01.2007,,,,,,1 O'o,,
52.05.01.2008,,,,,,2 Katua,,
52.05.01.2009,,,,,,3 Karamabura,,
52.05.01.2010,,,,,,4 Mbawi,,
52.05.01.2011,,,,,,5 Dore Bara,,
52.05.01.2012,,,,,,6 Kareke,,
52.05.01.2013,,,,,,7 Mangge Nae,,
52.05.01.2014,,,,,,8 Manggeasi,,
52.05.01.2015,,,,,,9 Sori Sakolo,,Pemekaran Kel. Bali Satu Perda No. 16/2011
52.05.02,,,,2Kempo,-,8,,
52.05.02.2001,,,,,,1 Kempo,,
52.05.02.2002,,,,,,2 Ta'a,,
52.05.02.2003,,,,,,3 Soro,,
52.05.02.2004,,,,,,4 Konte,,
52.05.02.2005,,,,,,5 Tolo Kalo,,
52.05.02.2006,,,,,,6 Songgaja,,
52.05.02.2007,,,,,,7 Doro Kobo,,
52.05.02.2008,,,,,,8 Soro Barat,,Pemekaran desa Soro Perda No. 5/2013
52.05.03,,,,3Hu'u,-,8,,
52.05.03.2001,,,,,,1 Rasa Bou,,
52.05.03.2002,,,,,,2 Daha,,
52.05.03.2003,,,,,,3 Hu'u,,
52.05.03.2004,,,,,,4 Adu,,
52.05.03.2005,,,,,,5 Cempi Jaya,,
52.05.03.2006,,,,,,6 Merada,,Pemekaran desa Daha Perda No. 16/2011
52.05.03.2007,,,,,,7 Jala,,Pemekaran desa Jala Perda No. 16/2011
52.05.03.2008,,,,,,8 Sawe,,Pemekaran desa Rasa Bou Perda No. 5/2013
52.05.04,,,,4Kilo,-,6,,
,,,,,,,,
