K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.08,KAB. LOMBOK UTARA,,,5,0,43,"811,190","UU No. 26/2008.
Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.08.01,,,,1Tanjung,-,8,,Semula wil. Kab. Lombok Barat
52.08.01.2001,,,,,,1 Tanjung,,
52.08.01.2002,,,,,,2 Sokong,,
52.08.01.2003,,,,,,3 Jenggala,,
52.08.01.2004,,,,,,4 Tegal Maja,,
52.08.01.2005,,,,,,5 Sigar Penjalin,,
52.08.01.2006,,,,,,6 Medana,,
52.08.01.2007,,,,,,7 Teniga,,
52.08.01.2008,,,,,,8 Sama Guna,,"Pemekaran Desa Jenggala sesuai Perda 11/2020 ttg Pembentukan
Desa Sama Guna Kec Tanjung, surat Dirjen Bina Pemdes No
140/8711/BPD tgl 27-12/2019 ttg Permohonan Pemberian Kode Desa
Terhadap 10 Desa Persiapan di Wil Kab Lombok Utara"
52.08.02,,,,2Gangga,-,8,,Semula wil. Kab. Lombok Barat
52.08.02.2001,,,,,,1 Gondang,,
52.08.02.2002,,,,,,2 Bentek,,
52.08.02.2003,,,,,,3 Genggelang,,
52.08.02.2004,,,,,,4 Rempek,,
52.08.02.2005,,,,,,5 Sambik Bangkol,,
52.08.02.2006,,,,,,6 Selelos,,"Pemekaran Desa Bentek sesuai Perda 13/2020, surat Dirjen Bina
Pemdes No 140/8711/BPD tgl 27 -12/2019 ttg Permohonan Pemberian
Kode Desa Terhadap 10 Desa Persiapan di Wil Kab Lombok Utara"
52.08.02.2007,,,,,,7 Rempek Darussalam,,"Pemekaran Desa Rempek sesuai Perda 12/2020, surat Dirjen Bina
Pemdes No 140/8711/BPD tgl 27 -12/2019 ttg Permohonan Pemberian
Kode Desa Terhadap 10 Desa Persiapan di Wil Kab Lombok Utara"
52.08.02.2008,,,,,,8 Segara Katon,,"Pemekaran Desa Genggelang sesuai Perda No 9/2020, surat Dirjen
Bina Pemdes No 140/8711/BPD tgl 27 -12/2019 ttg Permohonan
Pemberian Kode Desa Terhadap 10 Desa Persiapan di Wil Kab Lombok
Utara"
52.08.03,,,,3Kayangan,-,10,,Semula wil. Kab. Lombok Barat
52.08.03.2001,,,,,,1 Kayangan,,
52.08.03.2002,,,,,,2 Santong,,
52.08.03.2003,,,,,,3 Selengen,,
52.08.03.2004,,,,,,4 Sesait,,
52.08.03.2005,,,,,,5 Gumantar,,
52.08.03.2006,,,,,,6 Salut,,
52.08.03.2007,,,,,,7 Dangiang,,
52.08.03.2008,,,,,,8 Pendua,,
