K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.75,KOTA SUBULUSSALAM,,,5,0,82,"1.183,601","UU No.8/2007.
Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.75.01,,,,1Simpang Kiri,-,17,,Semula wil. Kab. Aceh Singkil
11.75.01.2001,,,,,,1 Subulussalam,,
11.75.01.2002,,,,,,2 Pegayo,,
11.75.01.2003,,,,,,3 Sikalondang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.75.01.2004,,,,,,4 Buluh Dori,,
11.75.01.2005,,,,,,5 Subulussalam Utara,,
11.75.01.2006,,,,,,"6 Subulussalam
Selatan",,
11.75.01.2007,,,,,,7 Subulussalam Barat,,
11.75.01.2008,,,,,,8 Suka Makmur,,
11.75.01.2009,,,,,,9 Tangga Besi,,
11.75.01.2010,,,,,,10 Kuta Cepu,,
11.75.01.2011,,,,,,11 Pasar Panjang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.75.01.2012,,,,,,12 Mukti Makmur,,
11.75.01.2013,,,,,,13 Lae Oram,,
11.75.01.2014,,,,,,14 Makmur Jaya,,
11.75.01.2015,,,,,,15 Belegen Mulia,,"Pemekaran sebagian wil Desa Lae Oram dan Desa Tangga Besi Perda
No. 3/2012"
11.75.01.2016,,,,,,16 Danau Tras,,Pemekaran sebagian wil Desa Kuta Cepu Perda No. 3/2012
11.75.01.2017,,,,,,17 Subulussalam Timur,,Pemekaran sebagian wil Desa Subulussalam Perda No. 3/2012
11.75.02,,,,2Penanggalan,-,13,,Semula wil. Kab. Aceh Singkil
11.75.02.2001,,,,,,1 Penanggalan,,
11.75.02.2002,,,,,,2 Cepu,,
11.75.02.2003,,,,,,3 Kuta Tengah,,
11.75.02.2004,,,,,,4 Kampung Baru,,
11.75.02.2005,,,,,,5 Sikelang,,
11.75.02.2006,,,,,,6 Penuntungan,,
11.75.02.2007,,,,,,7 Jontor,,
11.75.02.2008,,,,,,8 Lae Motong,,
11.75.02.2009,,,,,,9 Lae Ikan,,
11.75.02.2010,,,,,,10 Lae Bersih,,
11.75.02.2011,,,,,,11 Dasan Raja,,Pemekaran sebagian wil Desa Penanggalan Perda No. 3/2012
11.75.02.2012,,,,,,12 Penanggalan Timur,,Pemekaran sebagian wil Desa Lae Bersih Perda No. 3/2012
,,,,,,,,
