K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.07.04.2011,,,,,,6 Sungai Dusun,,"Perbaikan nama sesuai Surat Pemkab No. 145/4.15/Pemdes/2017 tgl
12 Mei 2017 hal Revisi Nama Desa sesuai Kepmendagri No.140-9756
Thn 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl
21 Juni 2017"
,,,,,,Rawa Sari,,"Menjadi wil. Kec. Berbak, Perda No. 12/2004"
15.07.04.2013,,,,,,7 Karya Bakti,,Perda No.12/2004
15.07.04.2014,,,,,,8 Marga Mulya,,Perda No.12/2004
15.07.04.2015,,,,,,9 Pematang Mayan,,Perda No.12/2004
15.07.04.2016,,,,,,10 Tri Mulyo,,Perda No.12/2004
15.07.05,,,,5S a d u,1,8,,
15.07.05.2001,,,,,,1 Sungai Sayang,,"Perbaikan nama sesuai Surat Pemkab No. 145/4.15/Pemdes/2017 tgl
12 Mei 2017 hal Revisi Nama Desa sesuai Kepmendagri No.140-9756
Thn 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl
21 Juni 2017"
15.07.05.2002,,,,,,2 Air Hitam Laut,,
15.07.05.2003,,,,,,3 Sungai Jambat,,"Perbaikan nama sesuai Surat Pemkab No. 145/4.15/Pemdes/2017 tgl
12 Mei 2017 hal Revisi Nama Desa sesuai Kepmendagri No.140-9756
Thn 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl
21 Juni 2017"
15.07.05.2004,,,,,,4 Sungai Itik,,"Perbaikan nama sesuai Surat Pemkab No. 145/4.15/Pemdes/2017 tgl
12 Mei 2017 hal Revisi Nama Desa sesuai Kepmendagri No.140-9756
Thn 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl
21 Juni 2017.
Perda No. 12 Tahun 2004."
15.07.05.1005,,,,,1Sungai Lokan,,,"Perbaikan nama kel. semula Sungailokan menjadi Sungai Lokan sesuai
Perda No. 12 Tahun 2004."
15.07.05.2006,,,,,,5 Sungai Benuh,,"Perbaikan nama sesuai Surat Pemkab No. 145/4.15/Pemdes/2017 tgl
12 Mei 2017 hal Revisi Nama Desa sesuai Kepmendagri No.140-9756
Thn 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl
21 Juni 2017"
15.07.05.2007,,,,,,6 Sungai Cemara,,"Perbaikan nama sesuai Surat Pemkab No. 145/4.15/Pemdes/2017 tgl
12 Mei 2017 hal Revisi Nama Desa sesuai Kepmendagri No.140-9756
Thn 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl
21 Juni 2017"
15.07.05.2008,,,,,,7 Remau Baku Tuo,,
15.07.05.2009,,,,,,8 Labuhan Pering,,
15.07.06,,,,6Dendang,1,6,,
,,,,,,Parit Culum,,"Menjadi wil. Kec. Muara Sabak Barat, Perda No. 12/2004"
,,,,,,Teluk Dawan,,"Menjadi wil. Kec. Muara Sabak Barat, Perda No. 12/2004"
15.07.06.2003,,,,,,1 Kuala Dendang,,
,,,,,,,,
