K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62.06.03.2010,,,,,,9 Karya Unggang,,Perda No. 14/2007
62.06.04,,,,4Pulau Malan,-,14,,
62.06.04.2001,,,,,,1 Tewang Papari,,
62.06.04.2002,,,,,,2 Tewang Darayu,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.06.04.2003,,,,,,3 Buntut Bali,,
62.06.04.2004,,,,,,4 Kuluk Bali,,
62.06.04.2005,,,,,,5 Manduing Taheta,,
62.06.04.2006,,,,,,6 Manduing Lama,,
62.06.04.2007,,,,,,7 Tumbang Banjang,,
62.06.04.2008,,,,,,8 Tumbang Lawang,,
62.06.04.2009,,,,,,9 Dahian Tunggal,,
62.06.04.2010,,,,,,10 Tewang Karangan,,
62.06.04.2011,,,,,,11 Tumbang Tungku,,
62.06.04.2012,,,,,,12 Geragu,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.06.04.2013,,,,,,13 Tumbang Tanjung,,"Perubahan nama desa sesuai Surat Bup. No. 100/230/Adpum/2015 tgl
9 Juni 2015"
62.06.04.2014,,,,,,14 Tura,,
62.06.05,,,,5Katingan Tengah,1,15,,
62.06.05.2001,,,,,,1 Tumbang Lahang,,
62.06.05.2002,,,,,,2 Tewang Panjang,,
62.06.05.2003,,,,,,3 Petak Puti,,
62.06.05.2004,,,,,,4 Telok,,
62.06.05.2005,,,,,,5 Samba Danum,,
62.06.05.2006,,,,,,6 Samba Bakumpai,,
62.06.05.2007,,,,,,7 Samba Katung,,
62.06.05.2008,,,,,,8 Napu Sahur,,
62.06.05.1009,,,,,1Samba Kahayan,,,
62.06.05.2010,,,,,,9 Batu Badinding,,
62.06.05.2011,,,,,,10 Rantau Asem,,
62.06.05.2012,,,,,,11 Mirah Kalanaman,,
62.06.05.2013,,,,,,12 Tumbang Kalemei,,
62.06.05.2014,,,,,,13 Tumbang Marak,,
62.06.05.2015,,,,,,14 Tumbang Hangei,,
62.06.05.2016,,,,,,15 Tumbang Pariyei,,Perda No. 14/2007
62.06.06,,,,6Sanaman Mantikei,-,14,,
62.06.06.2001,,,,,,1 Dehes,,
62.06.06.2002,,,,,,2 Tumbang Labehu,,
62.06.06.2003,,,,,,3 Tumbang Kaman,,
62.06.06.2004,,,,,,4 Tumbang Manggo,,
,,,,,,,,
