K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.08,KAB. SUKAMARA,,,5,3,29,"3.311,229","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.08.01,,,,1Sukamara,2,6,,
62.08.01.2001,,,,,,1 Natai Sedawak,,
62.08.01.2002,,,,,,2 Pudu,,
62.08.01.1003,,,,,1Mendawai,,,
62.08.01.1004,,,,,2Padang,,,
62.08.01.2005,,,,,,3 Kartamulia,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.08.01.2006,,,,,,4 Sukaraja,,
62.08.01.2007,,,,,,5 Pangkalan Muntai,,
62.08.01.2008,,,,,,6 Petarikan,,
62.08.02,,,,2Jelai,1,4,,
62.08.02.1001,,,,,1Kuala Jelai,,,
62.08.02.2002,,,,,,1 Pulau Nibung,,
62.08.02.2003,,,,,,2 Sungai Baru,,
62.08.02.2004,,,,,,3 Sungai Bundung,,
62.08.02.2005,,,,,,4 Sungai Raja,,
,,,,,,Sungai Damar,,"Menjadi wil. Kec. Pantai Lunci, Perda No. 3/2006"
,,,,,,Sungai Tabuk,,"Menjadi wil. Kec. Pantai Lunci, Perda No. 3/2006"
,,,,,,Sungai Cabang Barat,,"Menjadi wil. Kec. Pantai Lunci, Perda No. 3/2006"
,,,,,,Sungai Pasir,,"Menjadi wil. Kec. Pantai Lunci, Perda No. 3/2006"
62.08.03,,,,3Balai Riam,-,8,,
62.08.03.2001,,,,,,1 Jihing,,
62.08.03.2002,,,,,,2 Air Dua,,
,,,,,,Kenawan,,"Menjadi wil. Kec. Permata Kecubung, Perda No. 3/2006"
,,,,,,Laman Baru,,"Menjadi wil. Kec. Permata Kecubung, Perda No. 3/2006"
62.08.03.2005,,,,,,3 Lupu Peruca,,
62.08.03.2006,,,,,,4 Balai Riam,,
62.08.03.2007,,,,,,5 Pempaning,,
,,,,,,Ajang,,"Menjadi wil. Kec. Permata Kecubung, Perda No. 3/2006"
,,,,,,Semantun,,"Menjadi wil. Kec. Permata Kecubung, Perda No. 3/2006"
,,,,,,Nibung Terjun,,"Menjadi wil. Kec. Permata Kecubung, Perda No. 3/2006"
62.08.03.2011,,,,,,6 Sekuningan Baru,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.08.03.2012,,,,,,7 Bangun Jaya,,
62.08.03.2013,,,,,,8 Bukit Sungkai,,
,,,,,,Natai Kondang,,"Menjadi wil. Kec. Permata Kecubung, Perda No. 3/2006"
