Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
71.06.40032,Pulau Lihaga,,"01°45'44.40"" U 125°02'11.00"" T",TBP
71.06.40033,Pulau Mandar Iii,,"01°42'48.04"" U 124°57'25.91"" T",TBP
71.06.40034,Pulau Mantehage,,"01°42'51.51"" U 124°45'32.44"" T",BP (PPKT)
71.06.40035,Pulau Nain Besar,,"01°47'07.13"" U 124°47'34.69"" T",BP
71.06.40036,Pulau Nain Kecil,,"01°47'02.96"" U 124°48'14.98"" T",BP
71.06.40037,Pulau Napomano,,"01°41'15.18"" U 125°02'16.54"" T",TBP
71.06.40038,Pulau Panananggalan,,"01°44'48.46"" U 124°45'31.93"" T",TBP
71.06.40039,Pulau Paniki,,"01°44'25.98"" U 124°44'28.54"" T",TBP
71.06.40040,Pulau Paniki,,"01°44'52.56"" U 124°44'52.66"" T",TBP
71.06.40041,Pulau Rompong,,"01°41'12.27"" U 124°56'30.49"" T",TBP
71.06.40042,Pulau Sahaung,,"01°44'36.50"" U 125°09'25.74"" T",TBP
71.06.40043,Pulau Sambayang Napo,,"01°42'15.54"" U 124°57'57.17"" T",BP
71.06.40044,Pulau Sangkelohe,,"01°44'35.68"" U 125°09'44.66"" T",TBP
71.06.40045,Pulau Sermela,,"01°18'30.16"" U 125°04'04.95"" T",TBP
71.06.40046,Pulau Singkaha,,"01°40'28.64"" U 125°10'34.01"" T",TBP
71.06.40047,Pulau Sunggile Darua,,"01°46'00.13"" U 125°10'18.32"" T",TBP
71.06.40048,Pulau Sunggile Simbau,,"01°46'03.04"" U 125°10'20.85"" T",TBP
71.06.40049,Pulau Sunggile Tatellu,,"01°45'59.92"" U 125°10'18.92"" T",TBP
71.06.40050,Pulau Talise,,"01°50'36.83"" U 125°04'30.61"" T",BP
71.06.40051,Pulau Tapahing Napo,,"01°41'35.25"" U 124°57'08.06"" T",BP
71.06.40052,Pulau Tengkorak,,"01°45'02.22"" U 124°44'43.72"" T",TBP
71.06.40053,Pulau Tindila,,"01°47'34.01"" U 125°03'27.34"" T",TBP
71.06.40054,Pulau Tolabe Besar,,"01°41'16.25"" U 125°01'20.07"" T",TBP
71.06.40055,Pulau Tonggenglahang Kadio,,"01°46'28.82"" U 125°11'10.46"" T",TBP
71.06.40056,Pulau Tonggenglahang Labo,,"01°46'32.44"" U 125°11'09.65"" T",TBP
71.06.40057,Pulau Ular Besar,,"01°44'00.16"" U 124°44'09.19"" T",TBP
71.07,KAB. MINAHASA TENGGARA,28,,
71.07.40001,Pulau Babi,,"00°52'54.00"" U 124°43'53.00"" T",BP
71.07.40002,Pulau Babi Kecil,,"00°52'58.34"" U 124°44'16.95"" T",TBP
71.07.40003,Pulau Balingbaling,,"00°57'36.00"" U 124°54'06.99"" T",TBP
71.07.40004,Pulau Bangkoang,,"00°57'57.02"" U 124°55'03.94"" T",TBP
71.07.40005,Pulau Belakang Kuda,,"00°58'42.56"" U 124°55'10.81"" T",TBP
71.07.40006,Pulau Bentenan,,"00°58'25.00"" U 124°54'25.99"" T",TBP
71.07.40007,Pulau Bohoi Besar,,"00°55'22.00"" U 124°47'26.03"" T",TBP
71.07.40008,Pulau Bohoi Kecil,,"00°55'41.00"" U 124°47'22.99"" T",BP
