K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.05,KAB. TAKALAR,,,12,24,86,"555,431","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.05.01,,,,1Mappakasunggu,1,3,,
73.05.01.1001,,,,,1Takalar,,,
,,,,,,Lagaruda,,Menjadi wil. Kec. Sanrobone
73.05.01.2003,,,,,,1 Patani,,
,,,,,,Banyuanyara,,Menjadi wil. Kec. Sanrobone
,,,,,,Sanro Bone,,Menjadi wil. Kec.Sanrobone
,,,,,,Paddinging,,Menjadi wil. Kec. Sanrobone
,,,,,,Mattiro Baji,,Menjadi wil Kec. Kepulauan Tanakeke Perda No. 3/2019
,,,,,,Maccini Baji,,Menjadi wil Kec. Kepulauan Tanakeke Perda No. 3/2019
73.05.01.2009,,,,,,2 Soreang,,"PMD, Perda No. 1/2009"
73.05.01.2010,,,,,,3 Pa'batangang,,"PMD, Perda No. 1/2009"
,,,,,,Balangdatu,,Menjadi wil Kec. Kepulauan Tanakeke Perda No. 3/2019
,,,,,,Tompotana,,Menjadi wil Kec. Kepulauan Tanakeke Perda No. 3/2019
,,,,,,Rewataya,,Menjadi wil Kec. Kepulauan Tanakeke Perda No. 3/2019
73.05.02,,,,2Mangarabombang,1,5,,
73.05.02.2001,,,,,,1 Lengkese,,
73.05.02.1002,,,,,1Mangadu,,,
73.05.02.2003,,,,,,2 Topejawa,,
73.05.02.2004,,,,,,3 Lakatong,,
,,,,,,Laikang,,Menjadi wil. Kec. Laikang sesuai Perda No. 2 Tahun 2022.
,,,,,,Panyangkalang,,Menjadi wil. Kec. Laikang sesuai Perda No. 2 Tahun 2022.
73.05.02.2007,,,,,,4 Banggae,,
73.05.02.2008,,,,,,5 Bontomanai,,
,,,,,,Bontoparang,,Menjadi wil. Kec. Laikang sesuai Perda No. 2 Tahun 2022.
,,,,,,Pattopakang,,Menjadi wil. Kec. Laikang sesuai Perda No. 2 Tahun 2022.
,,,,,,Punaga,,Menjadi wil. Kec. Laikang sesuai Perda No. 2 Tahun 2022.
,,,,,,Cikoang,,Menjadi wil. Kec. Laikang sesuai Perda No. 2 Tahun 2022.
73.05.03,,,,"3Polongbangkeng
Selatan",6,5,,"Perbaikan nama kecamatan semula Polombangkeng Selatan menjadi
Polongbangkeng Selatan, sesuai:
Perda No. 06 Tahun 2019; dan
Surat Sekda Kab. Takalar No. 005/1217/Umum tgl 10 Agustus 2022."
73.05.03.1001,,,,,1Pa'bundukang,,,
73.05.03.1002,,,,,2Pattene,,,
73.05.03.1003,,,,,3Bontokadatto,,,
73.05.03.1004,,,,,4Canrego,,,
73.05.03.1005,,,,,5Bulukunyi,,,PMD
