K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.05.08.2004,,,,,,4 Seumantok,,
11.05.08.2005,,,,,,5 Alue Keumang,,
11.05.08.2006,,,,,,6 Meunuang Kinco,,
11.05.08.2007,,,,,,7 Lango,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.05.08.2008,,,,,,8 Sikundo,,
11.05.08.2009,,,,,,9 Lawet,,
11.05.08.2010,,,,,,10 Canggai,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.05.08.2011,,,,,,11 Manjeng,,
11.05.08.2012,,,,,,12 Keutambang,,
11.05.08.2013,,,,,,13 Pante Ceuremen,,
11.05.08.2014,,,,,,"14 Pulo Teungoh
Manjeng",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.05.08.2015,,,,,,15 Jambak,,
11.05.08.2016,,,,,,16 Tegal Sari,,
11.05.08.2017,,,,,,17 Gunong Tarok,,
11.05.08.2018,,,,,,18 Suak Awe,,
11.05.08.2019,,,,,,19 Kreung Beukah,,
11.05.08.2020,,,,,,20 Lhok Sari,,
11.05.08.2021,,,,,,"21 Babah Krueng Tep
Lep",,
11.05.08.2022,,,,,,22 Berdikari,,
11.05.08.2023,,,,,,23 Lhok Guci,,
11.05.08.2024,,,,,,24 Keude Suak Awe,,
11.05.08.2025,,,,,,25 Sawang Rambot,,
11.05.09,,,,9Meureubo,-,26,,
11.05.09.2001,,,,,,1 Ranto Panyang Barat,,
11.05.09.2002,,,,,,2 Ranto Panyang Timur,,
11.05.09.2003,,,,,,3 Mesjid Tuha,,
11.05.09.2004,,,,,,4 Ujong Tanoh Darat,,
11.05.09.2005,,,,,,5 Pasi Aceh Tunong,,"Perbaikan nama desa semula Pasi Aceh. Tunong menjadi Pasi Aceh
Tunong, sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.09.2006,,,,,,6 Pasi Aceh Baroh,,
11.05.09.2007,,,,,,7 Buloh,,
11.05.09.2008,,,,,,8 Pulo Teungoh,,"Perubahan nama desa semula PuloTeungoh Ranto P. menjadi Pulo
Teungoh, sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.09.2009,,,,,,9 Paya Baro Ranto P,,
11.05.09.2010,,,,,,10 Ranub Dong,,
,,,,,,,,
