K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
65,KALIMANTAN UTARA,,,,,,,
65.02,KAB. MALINAU,,,15,0,109,"38.901,833","Semula wil. Prov. Kalimantan Timur.
Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
65.02.01,,,,1Mentarang,-,6,,
,,,,,,Long Gafid,,Menjadi wil. Kec. Mentarang Hulu sesuai Perda No. 7 Tahun 2007.
65.02.01.2002,,,,,,1 Long Bisai,,
,,,,,,Temalang,,Menjadi wil. Kec. Mentarang Hulu sesuai Perda No. 7 Tahun 2007.
,,,,,,Long Liku,,Menjadi wil. Kec. Mentarang Hulu sesuai Perda No. 7 Tahun 2007
65.02.01.2005,,,,,,2 Pulau Sapi,,
65.02.01.2006,,,,,,3 Paking,,
65.02.01.2007,,,,,,4 Lidung Kemenci,,Surat Bup. No. 130/252/Tapem/IV/2015 tgl 3 Juni 2015
65.02.01.2008,,,,,,5 Mentarang Baru,,
65.02.01.2009,,,,,,6 Harapan Maju,,
65.02.02,,,,2Malinau Kota,-,6,,
65.02.02.2001,,,,,,1 Batu Lidung,,
65.02.02.2002,,,,,,2 Malinau Kota,,
65.02.02.2003,,,,,,3 Pelita Kanaan,,
65.02.02.2004,,,,,,4 Malinau Hulu,,
65.02.02.2005,,,,,,5 Malinau Hilir,,
65.02.02.2006,,,,,,6 Tanjung Keranjang,,
65.02.03,,,,3Pujungan,-,9,,
65.02.03.2001,,,,,,1 Long Pujungan,,
65.02.03.2002,,,,,,2 Long Ketaman,,
65.02.03.2003,,,,,,3 Long Pua,,
65.02.03.2004,,,,,,4 Long Lame,,
65.02.03.2005,,,,,,5 Long Jelet,,
65.02.03.2006,,,,,,6 Long Aran,,
65.02.03.2007,,,,,,7 Long Peliran,,"Perbaikan nama desa semula Long Paliran menjadi Long Peliran,
sesuai:
Perda No. 8 Tahun 2021; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
65.02.03.2008,,,,,,8 Long Bena,,
65.02.03.2009,,,,,,9 Long Belaka Pitau,,
65.02.04,,,,4Kayan Hilir,-,5,,
65.02.04.2001,,,,,,1 Data Dian,,
65.02.04.2002,,,,,,2 Long Pipa,,
65.02.04.2003,,,,,,3 Long Sule,,"Perubahan nama dari Desa Metun sesuai Kep Bup No. 138/K.227/2013
tgl 30 April 2013"
,,,,,,,,
