Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
34.03,KAB. GUNUNGKIDUL,33,,
34.03.40001,Pulau Amben,,"08°11'47.86"" S 110°45'59.74"" T",TBP
34.03.40002,Pulau Amben,,"08°11'44.75"" S 110°45'42.31"" T",
34.03.40003,Pulau Baron,,"08°12'12.65"" S 110°49'10.32"" T",TBP
34.03.40004,Pulau Butuh,,"08°11'54.23"" S 110°48'17.21"" T",
34.03.40005,Pulau Drini,,"08°08'21.01"" S 110°34'40.69"" T",TBP
34.03.40006,Pulau Godeg,,"08°11'53.24"" S 110°48'08.33"" T",TBP
34.03.40007,Pulau Gununggandul,,"08°11'46.24"" S 110°45'53.17"" T",TBP
34.03.40008,Pulau Gunungsemar,,"08°02'28.19"" S 110°20'53.48"" T",TBP
34.03.40009,Pulau Jumpino,,"08°08'03.92"" S 110°33'18.86"" T",TBP
34.03.40010,Pulau Jungwok,,"08°11'57.96"" S 110°42'44.22"" T",TBP
34.03.40011,Pulau Kalong,,"08°12'01.54"" S 110°43'08.04"" T",TBP
34.03.40012,Pulau Krokoh,,"08°12'20.09"" S 110°49'34.97"" T",TBP
34.03.40013,Pulau Lawang,,"08°08'17.19"" S 110°34'33.11"" T",TBP
34.03.40014,Pulau Layar,,"08°12'11.64"" S 110°49'33.63"" T",TBP
34.03.40015,Pulau Ngondo,,"08°10'48.28"" S 110°40'18.58"" T",TBP
34.03.40016,Pulau Ngrawe,,"08°08'01.96"" S 110°33'13.50"" T",TBP
34.03.40017,Pulau Ngusalan,,"08°11'59.39"" S 110°42'43.97"" T",TBP
34.03.40018,Pulau Payung,,"08°04'46.59"" S 110°24'13.83"" T",TBP
34.03.40019,Pulau Rawe,,"08°11'44.58"" S 110°43'41.23"" T",
34.03.40020,Pulau Tahu,,"08°11'44.01"" S 110°44'38.16"" T",
34.03.40021,Pulau Timang,,"08°10'38.88"" S 110°39'44.75"" T",TBP
34.03.40022,Pulau Watubebek,,"08°10'57.59"" S 110°40'54.50"" T",TBP
34.03.40023,Pulau Watugrek,,"08°11'44.10"" S 110°45'44.92"" T",TBP
34.03.40024,Pulau Watulawang,,"08°08'51.66"" S 110°36'17.08"" T",TBP
34.03.40025,Pulau Watunganten Kidul,,"08°11'14.64"" S 110°40'46.70"" T",TBP
34.03.40026,Pulau Watunganten Lor,,"08°11'13.55"" S 110°40'46.38"" T",TBP
34.03.40027,Pulau Watunglambor,,"08°10'59.89"" S 110°40'44.10"" T",TBP
34.03.40028,Pulau Watupanjang,,"08°11'03.41"" S 110°40'42.07"" T",TBP
34.03.40029,Pulau Watupayung Siratan,,"08°08'43.81"" S 110°35'08.18"" T",TBP
34.03.40030,Pulau Watupayung Siung,,"08°11'06.96"" S 110°40'36.30"" T",TBP
34.03.40031,Pulau Watusigar,,"08°11'44.54"" S 110°47'49.87"" T",
34.03.40032,Pulau Watutogog,,"08°11'07.68"" S 110°41'17.69"" T",TBP
34.03.40033,Pulau Watutopi,,"08°11'46.90"" S 110°42'21.93"" T",TBP
