K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.01.09.2018,,,,,,18 Deras Tajak,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.09.2019,,,,,,19 Sungai Santi,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.09.2020,,,,,,20 Subayang Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.09.2021,,,,,,21 Tanjung Permai,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.09.2022,,,,,,22 Bukit Betung,,"Pemekaran sebagian Desa Tanjung Belit Selatan Perda No. 17/2011,
Perbaikan nama sesuai Surat Gub Riau No. 410/DPMD/07.20 tgl 20
Sept 2018 dan Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
14.01.09.2023,,,,,,23 Muaro Bio,,"Pemekaran sebagian Desa Batu Sanggan Perda No. 17/2011,
Perbaikan nama sesuai Surat Gub Riau No. 410/DPMD/07.20 tgl 20
Sept 2018 dan Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
14.01.09.2024,,,,,,24 Lubuk Bigau,,"Pemekaran sebagian Ds.Tanjung Belit Selatan Perda No.17/2011,
Perbaikan nama Validasi Ditjen Pemdes tgl 23 Juni 2016, Validasi tgl 28
April 2017, rekomendasi Ditjen Pemdes No.146/3672/BPD tgl 21 Juni
2017, Srt Ditjen Pemdes No 145/1820/SET tgl 15 Nov 2018"
14.01.10,,,,10Tapung,-,25,,
14.01.10.2001,,,,,,1 Petapahan,,
14.01.10.2002,,,,,,2 Pantai Cermin,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.10.2003,,,,,,3 Petapahan Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017.
Perbaikan nama desa semula Patahapan Jaya menjadi Petapahan
Jaya, sesuai:
Perda No. 1 Tahun 2001; dan
Surat Dirjen Bina Pemdes No. 145/4416/BPD tgl 30 Agustus 2022."
14.01.10.2004,,,,,,4 Mukti Sari,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
