K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.16.05.2010,,,,,,10 Nagasaribu II,,
12.16.05.2011,,,,,,11 Sibuntoan Parpea,,
12.16.05.2012,,,,,,12 Siponjot,,
12.16.05.2013,,,,,,13 Habeahan,,Perda No. 2/2007
12.16.05.2014,,,,,,14 Sigompul,,Perda No. 2/2007
12.16.05.2015,,,,,,15 Bonan Dolok,,Perda No. 2/2007
12.16.05.2016,,,,,,16 Sigumpar,,Perda No. 2/2007
12.16.05.2017,,,,,,17 Parulohan,,Perda No. 2/2007
12.16.05.2018,,,,,,18 Sitio II,,Perda No. 2/2007
12.16.05.2019,,,,,,19 Hutasoit II,,Perda No. 2/2007
12.16.05.2020,,,,,,20 Nagasaribu III,,Perda No. 2/2007
12.16.05.2021,,,,,,21 Nagasaribu IV,,Perda No. 2/2007
12.16.05.2022,,,,,,22 Nagasaribu V,,Perda No. 2/2007
12.16.06,,,,6Dolok Sanggul,1,27,,
12.16.06.1001,,,,,1Pasar Dolok Sanggul,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 tgl 30 Okt s/d 1 Nov
2017"
12.16.06.2002,,,,,,1 Sileang,,
12.16.06.2003,,,,,,2 Purba Manalu,,
12.16.06.2004,,,,,,3 Pasaribu,,
12.16.06.2005,,,,,,4 Simarigung,,
12.16.06.2006,,,,,,5 Sampean,,
12.16.06.2007,,,,,,6 Silaga Laga,,
12.16.06.2008,,,,,,7 Sosor Gonting,,
12.16.06.2009,,,,,,8 Sosor Tambok,,
12.16.06.2010,,,,,,9 Purba Dolok,,
12.16.06.2011,,,,,,10 Sihite I,,
12.16.06.2012,,,,,,11 Lumban Tobing,,
12.16.06.2013,,,,,,12 Hutabagasan,,
12.16.06.2014,,,,,,13 Matiti II,,
12.16.06.2015,,,,,,14 Saitnihuta,,
12.16.06.2016,,,,,,15 Hutaraja,,
12.16.06.2017,,,,,,16 Lumban Purba,,
12.16.06.2018,,,,,,17 Bonanionan,,
12.16.06.2019,,,,,,18 Parik Sinomba,,
12.16.06.2020,,,,,,19 Sihite II,,
12.16.06.2021,,,,,,20 Janji,,
12.16.06.2022,,,,,,21 Pakkat,,
12.16.06.2023,,,,,,22 Sirisirisi,,
12.16.06.2024,,,,,,23 Hutagurgur,,
12.16.06.2025,,,,,,24 Matiti,,
,,,,,,,,
