K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14,RIAU,,,,,,,
14.07,KAB. ROKAN HILIR,,,18,25,159,"9.068,458","UU No. 34 Tahun 2008 tentang Perubahan Ketiga Atas UU No. 53
Tahun 1999.
Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
14.07.01,,,,1Kubu,1,9,,
,,,,,,Teluknilap,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
14.07.01.2002,,,,,,1 Tanjungleban,,
14.07.01.2003,,,,,,2 Sungaikubu,,
14.07.01.2004,,,,,,"3 Rantau Panjang
Kanan",,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Rantau Panjang Kiri,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
,,,,,,Sungaipinang,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
,,,,,,Jojol,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
,,,,,,Sungaipanji-panji,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
,,,,,,"Pulauhalang
Belakang",,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
14.07.01.1010,,,,,1Telukmerbau,,,
,,,,,,Pulauhalang Muka,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
14.07.01.2012,,,,,,4 Telukpiyai,,
14.07.01.2013,,,,,,5 Sungaisegajah,,
,,,,,,Sungaimajo,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
14.07.01.2015,,,,,,6 Sei Segajah Makmur,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,"Rantau Panjang Kiri
Hilir",,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
,,,,,,Sungaimajo Pusako,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
,,,,,,Teluknilap Jaya,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
,,,,,,Pulauhalang Hulu,,"Menjadi wil Kec. Kubu Babussalam, Perda No. 27/2011"
14.07.01.2020,,,,,,7 Telukpiyai Pesisir,,"Pemekaran sebagian Desa Telukpiyai, Perda No. 26/2011, Perbaikan
nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data Nama dan
Kode Desa tgl 23 Juni 2016"
14.07.01.2021,,,,,,8 Sungaikubu Hulu,,"Pemekaran sebagian Desa Sungaikubu, Perda No. 26/2011, Perbaikan
nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data Nama dan
Kode Desa tgl 23 Juni 2016"
,,,,,,,,
