K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.04.04.2004,,,,,,4 Pangkalan Batu,,
61.04.04.2005,,,,,,5 Bangkal Serai,,
61.04.04.2006,,,,,,6 Air Hitam Besar,,
61.04.04.2007,,,,,,7 Suka Harapan,,
61.04.04.2008,,,,,,8 Suka Damai,,
61.04.04.2009,,,,,,9 Selimantan Jaya,,
61.04.04.2010,,,,,,10 Danau Buntar,,
61.04.04.2011,,,,,,11 Mekar Utama,,PMD
61.04.04.2012,,,,,,12 Pembedilan,,PMD
61.04.04.2013,,,,,,13 Air Hitam Hulu,,"PMD.
Perbaikan nama desa semula Airhitam Hulu menjadi Air Hitam Hulu,
sesuai:
Perbup No. 79 Tahun 2005; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
61.04.04.2014,,,,,,14 Natai Kuini,,PMD
61.04.04.2015,,,,,,15 Keramat Jaya,,PMD
61.04.04.2016,,,,,,16 Seriam,,PMD
61.04.04.2017,,,,,,17 Kedondong,,PMD
61.04.04.2018,,,,,,18 Sungai Jelayan,,"Perda No.6/2009, PMD"
61.04.04.2019,,,,,,19 Air Tarap,,"Perda No. 6/2009, PMD"
61.04.05,,,,5Sandai,-,13,,
61.04.05.2001,,,,,,1 Sandai,,
61.04.05.2002,,,,,,2 Randau Jungkal,,
,,,,,,Menyumbung,,"Menjadi wil Kec Hulu Sungai, Perda No. 8/2003"
,,,,,,Cinta Manis,,"Menjadi wil Kec Hulu Sungai, Perda No. 8/2003"
,,,,,,Beginci Darat,,"Menjadi wil Kec Hulu Sungai, Perda No. 8/2003"
61.04.05.2006,,,,,,3 Penjawaan,,
61.04.05.2007,,,,,,4 Muara Jekak,,
61.04.05.2008,,,,,,5 Petai Patah,,
,,,,,,Senduruhan,,"Menjadi wil Kec Hulu Sungai, Perda No. 8/2003"
61.04.05.2010,,,,,,6 Randau,,
61.04.05.2011,,,,,,7 Sandai Kiri,,
61.04.05.2012,,,,,,8 Demit,,PMD
61.04.05.2013,,,,,,9 Pendamar Indah,,"Perda No. 15/2008, PMD.
Perbaikan nama desa semula Pendamaran Indah menjadi Pendamar
Indah, sesuai:
Perda No. 7 Tahun 2008; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
61.04.05.2014,,,,,,10 Merimbang Jaya,,"Perda No. 15/2008, PMD"
61.04.05.2015,,,,,,11 Alam Pakuan,,"Perda No. 15/2008, PMD"
61.04.05.2016,,,,,,12 Jago Bersatu,,"Perda No. 15/2008, PMD"
61.04.05.2017,,,,,,13 Istana,,"Pemekaran sebagian wil Desa Sandai Kiri, Perda No. 15/2012"
