K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.28.11.2006,,,,,,6 Ponjanan Timur,,"Koreksi nama Perbub No. 2/2013. Koreksi nama srt Pemprov Jatim No
140/9013/011/2017 tgl 12 mei 2017 dan Srt Pemdes No 146/3672/BPD
tgl 21 Juni 2017"
35.28.11.2007,,,,,,7 Kapong,,
35.28.11.2008,,,,,,8 Lesong Daja,,
35.28.11.2009,,,,,,9 Batu Bintang,,
35.28.11.2010,,,,,,10 Blaban,,
35.28.11.2011,,,,,,11 Tamberu,,
35.28.11.2012,,,,,,12 Bujur Tengah,,
35.28.11.2013,,,,,,13 Bujur Timur,,
35.28.12,,,,12Kadur,-,10,,
35.28.12.2001,,,,,,1 Pamaroh,,
35.28.12.2002,,,,,,2 Pamoroh,,
35.28.12.2003,,,,,,3 Sokolelah,,"Koreksi nama Perbub No. 2/2013. Koreksi nama srt Pemprov Jatim No
140/9013/011/2017 tgl 12 mei 2017 dan Srt Pemdes No 146/3672/BPD
tgl 21 Juni 2017
Perbaikan nama desa semula Sokalelah menjadi Sokolelah sesuai
Surat Bupati Pamekasan Tanggal 7 Juli 2022 No.
005/138/432.011/2022."
35.28.12.2004,,,,,,4 Gagah,,
35.28.12.2005,,,,,,5 Kertagena Laok,,"Koreksi nama srt Pemprov Jatim No 140/9013/011/2017 tgl 12 mei
2017 dan Srt Pemdes No 146/3672/BPD tgl 21 Juni 2017"
35.28.12.2006,,,,,,6 Kertagena Tengah,,"Koreksi nama srt Pemprov Jatim No 140/9013/011/2017 tgl 12 mei
2017 dan Srt Pemdes No 146/3672/BPD tgl 21 Juni 2017"
35.28.12.2007,,,,,,7 Bungbaruh,,
35.28.12.2008,,,,,,8 Kadur,,
35.28.12.2009,,,,,,9 Bangkes,,
35.28.12.2010,,,,,,10 Kertagena Dajah,,"Koreksi nama srt Pemprov Jatim No 140/9013/011/2017 tgl 12 mei
2017 dan Srt Pemdes No 146/3672/BPD tgl 21 Juni 2017"
35.28.13,,,,13Pasean,-,9,,
35.28.13.2001,,,,,,1 Sana Tengah,,Koreksi nama Perbub No. 2/2013
35.28.13.2002,,,,,,2 Sana Daja,,"Perbaikan nama desa semula Sana Dajah menjadi Sana Daja sesuai
Surat Bupati Pamekasan Tanggal 7 Juli 2022 No.
005/138/432.011/2022."
35.28.13.2003,,,,,,3 Tagangser Daja,,"Koreksi nama Perbub No. 2/2013. Koreksi nama srt Pemprov Jatim No
140/9013/011/2017 tgl 12 mei 2017 dan Srt Pemdes No 146/3672/BPD
tgl 21 Juni 2017
Perbaikan nama desa semula Tagangser Dajah menjadi Tagangser
Daja sesuai Surat Bupati Pamekasan Tanggal 7 Juli 2022 No.
005/138/432.011/2022."
35.28.13.2004,,,,,,4 Sotabar,,
35.28.13.2005,,,,,,5 Tlonto Raja,,"Koreksi nama Perbub No. 2/2013. Koreksi nama srt Pemprov Jatim No
140/9013/011/2017 tgl 12 mei 2017 dan Srt Pemdes No 146/3672/BPD
tgl 21 Juni 2017"
35.28.13.2006,,,,,,6 Dempo Barat,,
,,,,,,,,
