K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93,PAPUA SELATAN,,,,,,,
93.01,KAB. MERAUKE,,,22,11,179,"45.013,354","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
93.01.01,,,,1Merauke,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.01.2001,,,,,,1 Nasem,,
93.01.01.1002,,,,,1Samkai,,,
93.01.01.1003,,,,,2Karang Indah,,,
93.01.01.1004,,,,,3Mandala,,,
93.01.01.1005,,,,,4Maro,,,
93.01.01.1006,,,,,5Kelapa Lima,,,
93.01.01.1007,,,,,6Rimba Jaya,,,
93.01.01.2008,,,,,,2 Wasur,,
93.01.01.1009,,,,,7Bambu Pemali,,,
93.01.01.1010,,,,,8Seringgu Jaya,,,
93.01.01.1011,,,,,9Kamundu,,,
93.01.01.1012,,,,,10Kamahedoga,,,
93.01.01.1013,,,,,11Muli,,,
93.01.01.2014,,,,,,3 Bokem,,
93.01.01.2015,,,,,,4 Buti,,
93.01.01.2016,,,,,,5 Nggolar,,
93.01.02,,,,2Muting,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.02.2001,,,,,,1 Muting,,
93.01.02.2002,,,,,,2 Boha,,
93.01.02.2003,,,,,,3 Wan,,
93.01.02.2004,,,,,,4 Kolam,,
93.01.02.2005,,,,,,5 Selauw,,
93.01.02.2006,,,,,,6 Pachas,,
93.01.02.2007,,,,,,7 Seed Agung,,
93.01.02.2008,,,,,,8 Enggol Jaya,,
93.01.02.2009,,,,,,9 Manway Bop,,
93.01.02.2010,,,,,,10 Afkab Makmur,,"Perbaikan nama desa/kampung semula Efkab Makmur menjadi Afkab
Makmur, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.02.2011,,,,,,11 Sigabel Jaya,,
93.01.02.2012,,,,,,12 Andaito,,
93.01.03,,,,3Okaba,,,,"Semula wil. Prov Papua; UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
,,,,,,,,
