K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.20.03.2005,,,,,,3 Keduru,,
53.20.03.2006,,,,,,4 Kuji Ratu,,
53.20.03.2007,,,,,,5 Loborai,,
53.20.03.2008,,,,,,6 Huwaga,,PMD
53.20.03.2009,,,,,,7 Eiada,,PMD
53.20.03.2010,,,,,,8 Keliha,,PMD
53.20.04,,,,4Sabu Liae,-,12,,Semula wil. Kab. Kupang
53.20.04.2001,,,,,,1 Raerobo,,
53.20.04.2002,,,,,,2 Mehona,,
53.20.04.2003,,,,,,3 Waduwalla,,
53.20.04.2004,,,,,,4 Ledeke,,
53.20.04.2005,,,,,,5 Eilogo,,
53.20.04.2006,,,,,,6 Deme,,
53.20.04.2007,,,,,,7 Kotahawu,,
53.20.04.2008,,,,,,8 Dainao,,
53.20.04.2009,,,,,,9 Eikare,,PMD
53.20.04.2010,,,,,,10 Loborui,,PMD
53.20.04.2011,,,,,,11 Halla Paji,,PMD
53.20.04.2012,,,,,,12 Ledetalo,,PMD
53.20.05,,,,5Hawu Mehara,-,10,,Semula wil. Kab. Kupang
53.20.05.2001,,,,,,1 Lobohede,,
53.20.05.2002,,,,,,2 Molie,,
53.20.05.2003,,,,,,3 Daieko,,
53.20.05.2004,,,,,,4 Pedarro,,
53.20.05.2005,,,,,,5 Tanajawa,,
53.20.05.2006,,,,,,6 Ledeae,,
53.20.05.2007,,,,,,7 Wadumaddi,,
53.20.05.2008,,,,,,8 Lederaga,,PMD
53.20.05.2009,,,,,,9 Gurimonearu,,PMD
53.20.05.2010,,,,,,10 Ramedue,,PMD
53.20.06,,,,6Raijua,2,3,,Semula wil. Kab. Kupang
53.20.06.1001,,,,,1Ledeke,,,
53.20.06.1002,,,,,2Ledeunu,,,
53.20.06.2003,,,,,,1 Bolua,,
53.20.06.2004,,,,,,2 Kolorae,,
53.20.06.2005,,,,,,3 Ballu,,
