K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72,SULAWESI TENGAH,,,,,,,
72.01,KAB. BANGGAI,,,23,46,291,"8.252,882","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
72.01.01,,,,1Batui,7,6,,
,,,,,,Sinorang,,Menjadi wil Kec. Batui Selatan Perda no. 21/2009
72.01.01.2002,,,,,,1 Nonong,,
72.01.01.2003,,,,,,2 Kayowa,,
,,,,,,Sukamaju,,Menjadi wil Kec. Batui Selatan Perda No. 21/2009
72.01.01.2005,,,,,,3 Ondo-Ondolu,,
72.01.01.1006,,,,,1Bugis,,,
72.01.01.1007,,,,,2Balantang,,,
72.01.01.1008,,,,,3Batui,,,
72.01.01.1009,,,,,4Tolando,,,
72.01.01.1010,,,,,5Lamo,,,"Menjadi Kel., Perda No. 3/2008"
72.01.01.2011,,,,,,4 Honbola,,
72.01.01.2012,,,,,,5 Uso,,
,,,,,,Bonebalantak,,Menjadi wil Kec. Batui Selatan Perda no. 21/2009
,,,,,,Masungkang,,Menjadi wil Kec. Batui Selatan Perda No. 21/2009
,,,,,,Sukamaju I,,Menjadi wil Kec. Batui Selatan Perda No. 21/2009
72.01.01.2016,,,,,,6 Ondo-Ondolu I,,
72.01.01.1017,,,,,6Sisipan,,,
,,,,,,Maleo Jaya,,Menjadi wil Kec. Batui Selatan Perda No. 21/2009
,,,,,,Maasing,,Menjadi wil Kec. Batui Selatan Perda No. 21/2009
,,,,,,Ombolu,,Menjadi wil Kec. Batui Selatan
,,,,,,Gori-Gori,,Menjadi wil Kec. Batui Selatan Perda No. 21/2009
,,,,,,Paisu Buloli,,Menjadi wil Kec. Batui Selatan Perda No. 21/2009
72.01.01.1023,,,,,7Bakung,,,Perda No. 3/2008
72.01.02,,,,2Bunta,4,18,,
,,,,,,Bangketa,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,Tobelombang,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,Balaang,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,Mantan B,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,Tomeang,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,Pakowabunta,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,Pimbobo,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,Simpang Dua,,Menjadi wil Kec. Simpang Raya Perda No. 21/2009
,,,,,,Simpang Satu,,Menjadi wil Kec. Simpang Satu Perda No. 21/2009
,,,,,,Bolubungkang,,"Menjadi wil. Kec. Nuhon, Perda No.3/2004"
,,,,,,,,
