K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.07.16.2012,,,,,,12 Tanjung Sari,,"Pemekaran sebagian Desa Tanjung Medan, Perda No. 13/2009, PMD,
Semula wil Kec. Pujud, Perda 2/2019"
14.07.17,,,,"17Bagan Sinembah
Raya",1,9,,"Pemekaran sebagian wil Kec. Bagansinembah, Perda No. 3/2019 dan
ND Dir Dekon No. 298/TU/DK/SDV/2019 tgl 12 April 2019"
14.07.17.1001,,,,,1Bagan Sinembah Kota,,,"Pemekaran sebagian Desa Bagan Sinembah, Perda No. 11/2009,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2002,,,,,,1 Bagan Sinembah,,"Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2003,,,,,,"2 Harapan Makmur
Selatan",,"Pemekaran sebagian Desa Harapan Makmur, Perda No.4/2012,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2004,,,,,,3 Harapan Makmur,,"Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2005,,,,,,4 Makmur Jaya,,"Pemekaran sebagian Desa Bagan Batu, Perda No.4/2012, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017, Semula wil Kec.
Bagansinembah, Perda 3/2019"
14.07.17.2006,,,,,,5 Salak,,"Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2007,,,,,,6 Panca Mukti,,"Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2008,,,,,,"7 Bagansinembah
Timur",,"Pemekaran sebagian Desa Bagan Sinembah Utara, Perda No.4/2012,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2009,,,,,,"8 Bagansinembah
Utara",,"Pemekaran sebagian Desa Bagan Sinembah, Perda No.12/2009,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.17.2010,,,,,,"9 Bagansinembah
Barat",,"Pemekaran sebagian Desa Bagan Sinembah, Perda No.12/2009,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.18,,,,18Balai Jaya,2,9,,"Pemekaran sebagian wil Kec. Bagansinembah, Perda No. 3/2019 dan
ND Dir Dekon No. 298/TU/DK/SDV/2019 tgl 12 April 2019"
14.07.18.1001,,,,,1Balai Jaya Kota,,,"Pemekaran sebagian Desa Balai Jaya, Perda No. 11/2009, Semula wil
Kec. Bagansinembah, Perda 3/2019"
14.07.18.1002,,,,,2Balam Sempurna Kota,,,"Pemekaran sebagian Desa Balam Sempurna, Perda No. 11/2009,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.18.2003,,,,,,1 Balam Jaya,,"Pemekaran sebagian Desa Balam Sempurna, Perda No.4/2012,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
14.07.18.2004,,,,,,2 Balai Jaya,,"Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017,
Semula wil Kec. Bagansinembah, Perda 3/2019"
,,,,,,,,
