K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.07.02.2003,,,,,,3 Sungsang III,,
16.07.02.2004,,,,,,4 Sungsang IV,,
,,,,,,Karang Sari,,"Menjadi wil Kec. Karang Agung Ilir, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Maju Ria,,"Menjadi wil Kec. Karang Agung Ilir, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Sri Agung,,"Menjadi wil Kec. Karang Agung Ilir, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Sumber Rejeki,,"Menjadi wil Kec. Karang Agung Ilir, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Tabala Jaya,,"Menjadi wil Kec. Karang Agung Ilir, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
16.07.02.2010,,,,,,5 Teluk Payo,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,Sungaisemut,,"Menjadi wil Kec. Makarti Jaya, Perda No. 10/2012"
,,,,,,Muarabaru,,"Menjadi wil Kec. Makarti Jaya, Perda No. 10/2012"
16.07.02.2013,,,,,,6 Tanah Pilih,,
,,,,,,Jati Sari,,"Menjadi wil Kec. Karang Agung Ilir, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
16.07.02.2015,,,,,,7 Perajen Jaya,,
16.07.02.2016,,,,,,8 Rimau Sungsang,,
,,,,,,Mekar Sari,,"Menjadi wil Kec. Karang Agung Ilir, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
16.07.02.2018,,,,,,9 Marga Sungsang,,Pemekaran Desa Perda No. 2/2008
16.07.02.2019,,,,,,10 Muara Sungsang,,Pemekaran Desa Perda No. 2/2008
,,,,,,Tanjungbaru,,"Menjadi wil Kec. Makarti Jaya, Perda No. 10/2012"
,,,,,,Tanjung Mas,,"Menjadi wil Kec. Makarti Jaya, Perda No. 10/2012"
16.07.03,,,,3Banyuasin III,5,21,,
,,,,,,Mainan,,Menjadi wil Kec. Sembawa Perda No. 4/2011
,,,,,,Limau,,Menjadi wil Kec Sembawa Perda No. 4/2011
,,,,,,Rejodadi,,Menjadi wil Kec Sembawa Perda No. 4/2011
,,,,,,Lalang Sembawa,,Menjadi wil Kec Sembawa Perda No. 4/2011
,,,,,,Pulau Harapan,,Menjadi wil Kec Sembawa Perda No. 4/2011
16.07.03.2006,,,,,,1 Langkan,,
16.07.03.2007,,,,,,2 Pangkalan Panji,,
16.07.03.1008,,,,,1Kayuara Kuning,,,Peningkatan status menjadi Kel Perda No. 3/2008
16.07.03.1009,,,,,2Mulia Agung,,,"Peningkatan status menjadi Kel Perda No. 3/2008, Perbaikan nama
sesuai Perda No. 15/2018"
