K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92,PAPUA BARAT,,,,,,,
92.07,KAB. TELUK WONDAMA,,,13,1,75,"4.847,340","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.07.01,,,,1Wasior,1,9,,
92.07.01.1001,,,,,1Wasior I,,,Menjadi Kel. Perda No. 22/2008
92.07.01.2002,,,,,,1 Rado,,
92.07.01.2003,,,,,,2 Dotir,,
92.07.01.2004,,,,,,3 Maniwak,,
92.07.01.2005,,,,,,4 Wasior II,,
92.07.01.2006,,,,,,5 Maimari,,
92.07.01.2007,,,,,,6 Moru,,
,,,,,,Dusner,,"Perubahan nama Ds. Siwosawo, Perda No. 15/2008,Menjadi wil. Kec.
Kuri Wamesa, Perda No. 20/2008"
92.07.01.2009,,,,,,7 Manopi,,"Perubahan nama desa Wondawami I, Perda No. 15/2008. Perbuhan
nama semula Wondamawi Srt Pemkab Teluk Wondama, Sekda No
900/Setda-TW/VI/2017 tgl 10 Juni 2017 hal : penyampaian data dan
nama kodefikasi desa kab Teluk Wondama Papua Barat"
92.07.01.2010,,,,,,8 Ramiki,,"Perubahan nama desa Wondawami II, Perda No. 15/2008"
92.07.01.2011,,,,,,9 Iriati,,
,,,,,,Wosimo,,Menjadi wil. Kec. Wasior Barat
,,,,,,Sarati,,Menjadi wil. Kec. Wasior Barat
,,,,,,Yabore,,Menjadi wil. Kec. Wasior Barat
,,,,,,Oyaa,,Menjadi wil. Kec. Wasior Barat
,,,,,,Sobiar,,"Menjadi wil. Kec. Kuri Wamesa, Perda No. 20/2008"
,,,,,,Inyora,,Menjadi wil. Kec. Wasior Barat
,,,,,,Unduraro,,Menjadi wil. Kec. Wasior Barat
,,,,,,Simei,,Menjadi wil. Kec. Wasior Barat
92.07.02,,,,2Windesi,-,5,,
92.07.02.2001,,,,,,1 Wamesa Tengah,,
92.07.02.2002,,,,,,2 Yopmeos,,"Perubahan nama desa Wamesa Timur, Perda No. 15/2008"
,,,,,,Werabur,,"Perubahan nama Wamesa Barat, Perda No. 15/2008, Menjadi wil.
Kec. Nikiwar, Perda No. 20/2008"
92.07.02.2004,,,,,,3 Sombokoro,,
,,,,,,Werianggi,,"Menjadi wil. Kec. Nikiwar, Perda No. 20/2008"
,,,,,,Mamisi,,"Menjadi wil. Kec. Nikiwar, Perda No. 20/2008"
92.07.02.2007,,,,,,4 Windesi,,Perda No. 16/2008
,,,,,,Kurei,,"Perda No. 16/2008, Menjadi wil. Kec. Nikiwar, Perda No. 20/2008"
,,,,,,Tamoge,,"Perda No. 16/2008, Menjadi wil. Kec. Nikiwar, Perda No. 20/2008"
92.07.02.2010,,,,,,5 Sandey,,Perda No. 16/2008
92.07.03,,,,3Teluk Duairi,-,4,,"Perubahan nama Distrik Wasior Utara, Perda No. 15/2008"
