K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.03.02.2027,,,,,,12 Sallu,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
53.03.02.2028,,,,,,13 Sa'tab,,Pemekaran sebagian wil Desa Fatuneno Perda No. 3/2013
53.03.03,,,,3Biboki Selatan,-,8,,
53.03.03.2001,,,,,,1 Pantae,,
53.03.03.2002,,,,,,2 Oenaem,,
53.03.03.2003,,,,,,3 Upfaon,,"Perubahan status dari kelurahan menjadi desa serta perbaikan nama
semula Desa Up Faon menjadi Desa Upfaon berdasarkan Perda Kab.
Timor Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua
Puluh Dua) Kelurahan Menjadi Desa"
,,,,,,Teba,,"Menjadi wil. Kec. Biboki Tan Pah, Perda No. 8/2007"
,,,,,,Oerinbesi,,"Menjadi wil. Kec. Biboki Tan Pah, Perda No. 8/2007"
,,,,,,Oekopa,,"Menjadi wil. Kec. Biboki Tan Pah, Perda No. 8/2007"
53.03.03.2007,,,,,,4 Tautpah,,
,,,,,,Tunbes,,"Menjadi wil. Kec. Biboki Moenleu, Perda No. 8/2007"
53.03.03.2009,,,,,,5 Tokbesi,,
53.03.03.2010,,,,,,6 Sainiup,,
53.03.03.2011,,,,,,7 Supun,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
53.03.03.2012,,,,,,8 Tunbaen,,
,,,,,,Luniup,,"Menjadi wil. Kec. Biboki Moenleu, Perda No. 8/2007"
,,,,,,Matabesi,,"Menjadi wil. Kec. Biboki Moenleu, Perda No. 8/2007"
,,,,,,Oepuah,,"Menjadi wil. Kec. Biboki Moenleu, Perda No. 8/2007"
,,,,,,Kaubele,,"Menjadi wil. Kec. Biboki Moenleu, Perda No. 8/2007"
53.03.04,,,,4Noemuti,-,12,,
53.03.04.2001,,,,,,1 Bijeli,,
53.03.04.2002,,,,,,2 Noebaun,,
53.03.04.2003,,,,,,3 Seo,,
53.03.04.2004,,,,,,4 Popnam,,
,,,,,,Naob,,"Menjadi wil. Kec. Noemuti Timur, Perda No. 8/2007"
,,,,,,Haekto,,"Menjadi wil. Kec. Noemuti Timur, Perda No. 8/2007"
,,,,,,Manikin,,"Menjadi wil. Kec. Noemuti Timur, Perda No. 8/2007"
,,,,,,Kuaken,,"Menjadi wil. Kec. Noemuti Timur, Perda No. 8/2007"
53.03.04.2009,,,,,,5 Nibaaf,,
53.03.04.2010,,,,,,6 Banfanu,,
53.03.04.2011,,,,,,7 Oenak,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
53.03.04.2012,,,,,,8 Nifuboke,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
,,,,,,,,
