K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.07.31.2012,,,,,,"12 Tanjung Garbus
Kampung",,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.31.2013,,,,,,13 Perbarakan,,
12.07.31.2014,,,,,,14 Sukamandi Hilir,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.31.2015,,,,,,15 Sukamandi Hulu,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.31.2016,,,,,,16 Sumberejo,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.32,,,,21Pantai Labu,-,19,,
12.07.32.2001,,,,,,1 Sei Tuan,,
12.07.32.2002,,,,,,2 Tengah,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.32.2003,,,,,,3 Bagan Serdang,,
12.07.32.2004,,,,,,4 Rantau Panjang,,
12.07.32.2005,,,,,,5 Rugemuk,,"Perbaikan nama desa semula Regemuk menjadi Rugemuk sesuai Surat
Sekda Kab. Deli Serdang No. 138/2885 tgl 19 Agustus 2022."
12.07.32.2006,,,,,,6 Kubah Sentang,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.32.2007,,,,,,7 Pantai Labu Pekan,,
12.07.32.2008,,,,,,8 Pantai Labu Baru,,
12.07.32.2009,,,,,,9 Ramunia 1,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.32.2010,,,,,,10 Ramunia 2,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.32.2011,,,,,,11 Perkebunan Ramunia,,"Perbaikan nama sesuai PP No. 7 Thn 1984 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.07.32.2012,,,,,,12 Denai Lama,,
12.07.32.2013,,,,,,13 Denai Kuala,,
12.07.32.2014,,,,,,14 Denai Sarang Burung,,
12.07.32.2015,,,,,,15 Binjai Bakung,,
12.07.32.2016,,,,,,16 Paluh Sibaji,,
12.07.32.2017,,,,,,17 Kelambir,,
12.07.32.2018,,,,,,18 Durian,,
12.07.32.2019,,,,,,19 Pematang Biara,,
12.07.33,,,,22Beringin,-,11,,
,,,,,,,,
