K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.18.12,,,,12Serba Jadi,-,10,,"Perubahan nama Kec. Galang, Perda No. 6 / 2006"
,,,,,,Tanjung Gusti,,Wil. Kab. Deli Serdang
,,,,,,Baru Titi Besi,,Wil. Kab. Deli Serdang
,,,,,,Bandar Kuala,,Wil. Kab. Deli Serdang
,,,,,,Batu Lokong,,Wil. Kab. Deli Serdang
,,,,,,Galang Suka,,Wil. Kab. Deli Serdang
,,,,,,Galang Barat,,Wil. Kab. Deli Serdang
,,,,,,Jaharum A,,Wil. Kab. Deli Serdang
,,,,,,Jaharum B,,Wil. Kab. Deli Serdang
,,,,,,Juhar Baru,,Wil. Kab. Deli Serdang
12.18.12.2010,,,,,,1 Tanjung Harap,,
12.18.12.2011,,,,,,2 Kuala Bali,,
,,,,,,Kramat Gajah,,Wil. Kab. Deli Serdang
,,,,,,Kotasan,,Wil. Kab. Deli Serdang
12.18.12.2014,,,,,,3 Karang Tengah,,
12.18.12.2015,,,,,,4 Kelapa Bajohom,,
,,,,,,Kotangan,,Wil. Kab. Deli Serdang
,,,,,,Kelapa Batu,,Wil. Kab. Deli Serdang
12.18.12.2018,,,,,,5 Manggis,,
,,,,,,Nogo Rejo,,Wil. Kab. Deli Serdang
12.18.12.2020,,,,,,6 Pulau Gambar,,
12.18.12.2021,,,,,,7 Pulau Tagor,,
,,,,,,Paku,,Wil. Kab. Deli Serdang
,,,,,,Pertumbukan,,Wil. Kab. Deli Serdang
,,,,,,Petangguhan,,Wil. Kab. Deli Serdang
,,,,,,Pisang Pala,,Wil. Kab. Deli Serdang
,,,,,,Paya Itik,,Wil. Kab. Deli Serdang
,,,,,,Pulau Tagor Batu,,Wil. Kab. Deli Serdang
,,,,,,Paya Kuda,,Wil. Kab. Deli Serdang
,,,,,,Paya Sampir,,Wil. Kab. Deli Serdang
,,,,,,Sei Putih,,Wil. Kab. Deli Serdang
,,,,,,Sei Karang,,Wil. Kab. Deli Serdang
12.18.12.2032,,,,,,8 Serba Jadi,,
12.18.12.2033,,,,,,9 Tambak Cekur,,
,,,,,,Tanah Abang,,Wil. Kab. Deli Serdang
,,,,,,Timbang Deli,,Wil. Kab. Deli Serdang
,,,,,,Tanah Merah,,Wil. Kab. Deli Serdang
,,,,,,Tanjung Siporkis,,Wil. Kab. Deli Serdang
12.18.12.2038,,,,,,10 Bah Sidua-dua,,"Semula wil. Kec. Dolok Masihul, Perda No. 6/2006"
12.18.13,,,,13Tebing Tinggi,-,14,,"Semula wil. Kab. Deli Serdang, Perda No. 6 / 2006"
,,,,,,,,
