K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.08.10.2010,,,,,,9 Gorak,,
12.08.11,,,,11Tanah Jawa,1,19,,
12.08.11.2001,,,,,,1 Tanjung Pasir,,
12.08.11.2002,,,,,,2 Totap Majawa,,
12.08.11.2003,,,,,,3 Balimbingan,,
12.08.11.2004,,,,,,4 Baja Dolok,,
12.08.11.2005,,,,,,5 Bosar Galugur,,
12.08.11.2006,,,,,,6 Bah Jambi II,,
12.08.11.2007,,,,,,7 Bah Kisat,,
12.08.11.2008,,,,,,8 Panombeian Marjanji,,"Perbaikan nama desa semula Panembean Marjanji menjadi Panombeian
Marjanji sesuai Surat Pernyataan Bup. Simalungun No.
146/17510/1.1.1/2022 tgl 21 September 2022."
12.08.11.2009,,,,,,9 Muara Mulia,,
12.08.11.2010,,,,,,10 Pardamean Asih,,
12.08.11.2011,,,,,,11 Mekar Mulia,,
12.08.11.2012,,,,,,12 Maligas Tongah,,"Perbaikan nama desa semula Maligas Tonga menjadi Maligas Tongah
sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl 19 Agustus
2022."
12.08.11.2013,,,,,,13 Marubun Jaya,,
12.08.11.2014,,,,,,14 Pagar Jambi,,
12.08.11.2015,,,,,,15 Baliju,,
12.08.11.2016,,,,,,16 Bayu Bagasan,,
12.08.11.2017,,,,,,17 Bah Jambi III,,
12.08.11.1018,,,,,"1Pematang Tanah
Jawa",,,
12.08.11.2019,,,,,,18 Parbalogan,,
12.08.11.2020,,,,,,19 Marubun Bayu,,
12.08.12,,,,12Hatonduhan,-,9,,
12.08.12.2001,,,,,,1 Buntu Bayu,,"Perbaikan nama desa semula Buttu Bayu menjadi Buntu Bayu sesuai
Surat Pernyataan Bup. Simalungun No. 146/17510/1.1.1/2022 tgl 21
September 2022."
12.08.12.2002,,,,,,2 Bosar Nauli,,
12.08.12.2003,,,,,,3 Tangga Batu,,
12.08.12.2004,,,,,,4 Buntu Turunan,,
12.08.12.2005,,,,,,5 Saribu Asih,,
12.08.12.2006,,,,,,6 Jawa Tongah,,"Perbaikan nama desa semula Jawa Tonga menjadi Jawa Tongah,
sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.12.2007,,,,,,7 Tonduhan,,
,,,,,,,,
