K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.15,KAB. NAGAN RAYA,,,10,0,222,"3.524,164","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.15.01,,,,1Kuala,-,17,,
,,,,,,Padang Panyang,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Kuala Trang,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
11.15.01.2003,,,,,,1 Lawa Batu,,
11.15.01.2004,,,,,,2 Jogja,,
,,,,,,Cot Rambong,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Langkak,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Pulo,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Kuala Tuha,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Kubang Gajah,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Arongan,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Jati Rejo,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Purwosari,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Leung Teuku Ben,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Purwodadi,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Kuala Baro,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Gampong Lhok,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Padang Rubek,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
,,,,,,Suak Puntong,,"Menjadi wil. Kec. Kuala Pesisir, Perda No. 2/2007"
11.15.01.2019,,,,,,3 Ujong Sikuneng,,
11.15.01.2020,,,,,,4 Blang Muko,,
11.15.01.2021,,,,,,5 Pulo Ie,,
11.15.01.2022,,,,,,6 Purworejo,,
11.15.01.2023,,,,,,7 Blang Baro,,
11.15.01.2024,,,,,,8 Alue Ie Mameh,,
11.15.01.2025,,,,,,9 Ujong Pasi,,
11.15.01.2026,,,,,,10 Simpang Peut,,
11.15.01.2027,,,,,,11 Blang Teungoh,,
11.15.01.2028,,,,,,12 Ujong Padang,,
11.15.01.2029,,,,,,13 Cot Kumbang,,
11.15.01.2030,,,,,,14 Blang Bintang,,
11.15.01.2031,,,,,,15 Ujong Patihah,,
11.15.01.2032,,,,,,16 Kuta Makmue,,
11.15.01.2033,,,,,,17 Gunong Reubo,,
,,,,,,Alue Gajah,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,,,
