K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.03,KAB. MUARA ENIM,,,22,10,245,"6.763,912","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
16.03.01,,,,1Tanjung Agung,-,14,,
,,,,,,Padang Bindu,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Bedegung,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Indramayu,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Muara Meo,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Lubuk Nipis,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Pandan Dulang,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Sukaraja,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Tanjung Baru,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Lambur,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Lebak Budi,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
16.03.01.2011,,,,,,1 Embawang,,
16.03.01.2012,,,,,,2 Pagar Dewa,,
16.03.01.2013,,,,,,3 Tanjung Bulan,,
16.03.01.2014,,,,,,4 Lesung Batu,,
16.03.01.2015,,,,,,5 Pandan Enim,,
16.03.01.2016,,,,,,6 Paduraksa,,
16.03.01.2017,,,,,,7 Matas,,
16.03.01.2018,,,,,,8 Tanjung Agung,,
16.03.01.2019,,,,,,9 Muara Emil,,
16.03.01.2020,,,,,,10 Tanjung Karangan,,
16.03.01.2021,,,,,,11 Seleman,,
16.03.01.2022,,,,,,12 Penyandingan,,
16.03.01.2023,,,,,,13 Tanjung Lalang,,
16.03.01.2024,,,,,,14 Pulau Panggung,,
,,,,,,Sugih Waras,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
,,,,,,Pagar Jati,,"Menjadi wil Kec. Panang Enim, Perda 10/2018"
16.03.02,,,,2Muara Enim,6,10,,
16.03.02.2001,,,,,,1 Tanjung Raja,,
16.03.02.2002,,,,,,2 Karang Raja,,
16.03.02.2003,,,,,,3 Muara Lawai,,
16.03.02.2004,,,,,,4 Tanjung Jati,,
16.03.02.2005,,,,,,5 Lubuk Emplas,,
16.03.02.1006,,,,,1Tungkal,,,
16.03.02.1007,,,,,2Pasar II Muara Enim,,,
,,,,,,,,
